Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	5	. i haven't read it	5	Human 2	9, 13
2	5	the 2005 film about the	5	Human 2	13, 17
2	4	it's based on the	3	Human 2	13, 15
4	2	i haven't	7	Human 2	9, 11, 13, 15
3	2	. i	9	Human 2	9, 13, 17
2	2	the same	3	Human 2	13, 15
2	2	you ?	7	Human 2	3, 9
6	1	i	15	Human 2	3, 9, 11, 13, 15, 17
4	1	about	9	Human 2	9, 11, 13, 17
4	1	it	9	Human 2	9, 11, 13, 17
4	1	to	13	Human 2	5, 11, 13, 17
3	1	is	7	Human 2	3, 7, 9
3	1	the	5	Human 2	13, 15, 17
3	1	you	9	Human 2	3, 9, 11
2	1	but	3	Human 2	11, 13
2	1	by	9	Human 2	7, 15
2	1	going	13	Human 2	5, 17
2	1	have	7	Human 2	9, 15
2	1	hidden	3	Human 2	7, 9
2	1	how	9	Human 2	3, 11
2	1	it's	3	Human 2	13, 15
2	1	of	5	Human 2	11, 15
2	1	scifi	7	Human 2	9, 15
2	1	sean	3	Human 2	7, 9
2	1	survivors	5	Human 2	13, 17
2	1	think	7	Human 2	11, 17

