Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	9	i'm just an ai , i don't have personal	5	Human 2	5, 9
3	4	i'm just an ai	7	Human 2	5, 9, 11
2	4	, but i can	5	Human 2	5, 9
2	3	can give you	3	Human 2	9, 11
3	2	, but	7	Human 2	3, 5, 9
2	2	croissants are	9	Human 2	3, 11
2	2	that can	9	Human 2	3, 11
2	2	trying to	7	Human 2	7, 13
4	1	croissants	9	Human 2	3, 5, 7, 11
4	1	you	7	Human 2	5, 7, 9, 11
3	1	have	5	Human 2	5, 7, 9
3	1	i	9	Human 2	5, 9, 13
3	1	to	11	Human 2	3, 7, 13
3	1	with	11	Human 2	3, 5, 13
2	1	flakey	5	Human 2	7, 11
2	1	make	3	Human 2	3, 5
2	1	or	5	Human 2	5, 9
2	1	out	3	Human 2	5, 7
2	1	the	3	Human 2	11, 13

