Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	7	how hot was it during the summer	5	Human 2	7, 11
2	6	in new york city during the	3	Human 2	7, 9
2	6	you live in new york city	5	Human 2	7, 11
3	5	live in new york city	7	Human 2	5, 7, 11
3	4	it during the summer	5	Human 2	7, 9, 11
2	4	during the summer time	3	Human 2	9, 11
2	4	i've been to tokyo	5	Human 2	9, 13
2	4	nice ! how hot	3	Human 2	9, 11
3	2	i've been	5	Human 2	9, 11, 13
2	2	it was	5	Human 2	9, 13
6	1	it	15	Human 2	1, 7, 9, 11, 13, 15
4	1	how	9	Human 2	3, 7, 9, 11
4	1	the	7	Human 2	7, 9, 11, 13
4	1	was	7	Human 2	7, 9, 11, 13
4	1	you	13	Human 2	3, 7, 11, 15
3	1	and	5	Human 2	11, 13, 15
3	1	haha	5	Human 2	11, 13, 15
3	1	nice	5	Human 2	9, 11, 13
3	1	onsen	5	Human 2	11, 13, 15
3	1	to	7	Human 2	9, 13, 15
2	1	also	3	Human 2	13, 15
2	1	before	3	Human 2	9, 11
2	1	can	13	Human 2	3, 15
2	1	i	3	Human 2	3, 5
2	1	i'm	13	Human 2	3, 15

