Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	3	what's your favorite	11	4	1	Human 1	8, 11
2	2	2	about kale	7	4	1	Human 1	4, 7
2	2	2	it is	7	6	1	Human 1	2, 7
2	2	2	really like	9	8	1	Human 1	2, 9
8	8	1	you	1	10	1	Human 1	0, 1, 3, 4, 5, 6, 7, 9
7	7	1	i	4	11	2	Human 2	1, 3, 4, 6, 7, 9, 11
6	6	1	a	5	10	2	Human 1	2, 4, 5, 6, 7, 11
5	4	1	it	5	10	1	Human 1	2, 5, 7, 9, 11
5	3	1	kale	5	6	1	Human 1	4, 5, 6, 7, 9
4	4	1	can	4	9	1	Human 2	1, 4, 7, 9
4	4	1	for	3	12	1	Human 1	0, 3, 5, 11
4	2	1	really	9	10	2	Human 1	2, 6, 9, 11
4	4	1	to	6	6	3	Human 2	1, 3, 5, 6
3	3	1	do	9	6	2	Human 1	4, 6, 9
3	1	1	favorite	9	4	1	Human 1	8, 9, 11
3	2	1	is	5	6	1	Human 1	2, 5, 7
3	1	1	like	11	10	1	Human 1	2, 9, 11
3	3	1	the	7	6	1	Human 1	4, 7, 9
3	1	1	your	8	7	1	Human 2	5, 8, 11
2	2	1	are	5	6	1	Human 1	0, 5
2	2	1	computers	9	4	1	Human 1	6, 9
2	2	1	have	5	2	1	Human 1	4, 5
2	2	1	not	6	6	1	Human 2	1, 6
2	2	1	planning	1	2	1	Human 1	0, 1
2	2	1	yes	11	2	1	Human 1	10, 11

