Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	3	about you ?	3	2	1	Human 1	2, 3
2	2	3	taking credit for	7	4	1	Human 1	4, 7
2	2	3	you , i	6	2	1	Human 2	5, 6
3	3	2	kind of	5	8	1	Human 1	4, 5, 11
2	2	2	and tiring	13	2	1	Human 1	12, 13
2	2	2	cage match	11	2	1	Human 1	10, 11
2	2	2	i won	5	2	1	Human 1	4, 5
2	2	2	i'm guessing	11	4	1	Human 1	8, 11
2	2	2	thank you	7	2	1	Human 1	6, 7
6	5	1	for	5	10	1	Human 1	4, 5, 7, 9, 12, 13
6	4	1	i'm	5	8	1	Human 1	4, 5, 6, 7, 8, 11
6	6	1	that	5	9	1	Human 1	4, 5, 7, 8, 9, 12
6	2	1	you	7	12	1	Human 1	2, 3, 5, 6, 7, 13
5	2	1	i	5	11	2	Human 1	2, 4, 5, 6, 12
4	4	1	game	7	10	2	Human 1	2, 6, 7, 11
4	4	1	it	4	10	1	Human 2	1, 4, 8, 10
4	1	1	of	12	9	1	Human 1	4, 5, 11, 12
4	2	1	won	5	6	2	Human 1	2, 4, 5, 7
3	3	1	but	5	4	1	Human 1	4, 5, 7
3	3	1	just	7	6	2	Human 1	2, 6, 7
3	3	1	very	5	4	1	Human 1	4, 5, 7
3	3	1	your	7	4	1	Human 1	6, 7, 9
2	2	1	ball	9	2	1	Human 1	8, 9
2	2	1	hi	3	4	1	Human 1	0, 3
2	2	1	hitting	9	2	1	Human 1	8, 9
2	2	1	like	9	2	1	Human 1	8, 9
2	2	1	still	7	4	1	Human 1	4, 7
2	2	1	tennis	13	2	1	Human 1	12, 13
2	2	1	with	9	2	1	Human 1	8, 9

