Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	how are you	3	Human 2	1, 3
3	2	are you	13	Human 2	1, 3, 13
2	2	i'm like	3	Human 2	13, 15
2	2	meet them	3	Human 2	5, 7
2	2	you are	3	Human 2	9, 11
7	1	you	13	Human 2	1, 3, 5, 7, 9, 11, 13
4	1	i'm	13	Human 2	3, 11, 13, 15
3	1	a	9	Human 2	7, 13, 15
3	1	cool	5	Human 2	7, 9, 11
3	1	good	5	Human 2	11, 13, 15
3	1	i	11	Human 2	7, 9, 17
3	1	like	5	Human 2	11, 13, 15
2	1	at	7	Human 2	5, 11
2	1	but	3	Human 2	9, 11
2	1	did	3	Human 2	5, 7
2	1	eating	5	Human 2	9, 13
2	1	have	3	Human 2	7, 9
2	1	klutz	5	Human 2	11, 15
2	1	lol	3	Human 2	11, 13
2	1	the	5	Human 2	5, 9

