Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	it was nice	7	Human 2	7, 13
3	2	it was	9	Human 2	5, 7, 13
2	2	! i	3	Human 2	3, 5
2	2	for you	7	Human 2	7, 13
2	2	going ?	13	Human 2	1, 13
2	2	i can	9	Human 2	5, 13
2	2	i went	3	Human 2	5, 7
2	2	it's good	9	Human 2	3, 11
2	2	the winter	3	Human 2	13, 15
2	2	was great	5	Human 2	5, 9
2	2	was very	3	Human 2	7, 9
6	1	i	13	Human 2	3, 5, 7, 9, 13, 15
5	1	it	15	Human 2	1, 5, 7, 13, 15
5	1	the	11	Human 2	5, 9, 11, 13, 15
4	1	and	7	Human 2	5, 7, 9, 11
4	1	are	13	Human 2	3, 5, 13, 15
4	1	you	9	Human 2	7, 11, 13, 15
3	1	can	9	Human 2	5, 11, 13
3	1	day	5	Human 2	5, 7, 9
3	1	good	9	Human 2	3, 7, 11
3	1	great	7	Human 2	5, 9, 11
3	1	it's	13	Human 2	3, 11, 15
3	1	to	13	Human 2	3, 11, 15
3	1	weekend	5	Human 2	5, 7, 9
2	1	a	5	Human 2	7, 11
2	1	about	11	Human 2	5, 15
2	1	but	3	Human 2	13, 15
2	1	how	9	Human 2	5, 13
2	1	muscles	3	Human 2	3, 5
2	1	my	7	Human 2	3, 9
2	1	not	3	Human 2	13, 15
2	1	on	3	Human 2	5, 7
2	1	out	9	Human 2	3, 11
2	1	sore	3	Human 2	3, 5
2	1	that	7	Human 2	9, 15
2	1	that's	3	Human 2	11, 13
2	1	too	7	Human 2	9, 15
2	1	when	5	Human 2	11, 15

