Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	the sapporo beer	3	Human 2	11, 13
3	2	have been	5	Human 2	13, 15, 17
3	2	the sapporo	7	Human 2	11, 13, 17
2	2	, i	7	Human 2	7, 13
2	2	and have	13	Human 2	5, 17
2	2	and the	5	Human 2	11, 15
2	2	go to	9	Human 2	5, 13
2	2	is just	9	Human 2	3, 11
2	2	kids .	3	Human 2	3, 5
2	2	mountain view	5	Human 2	11, 15
7	1	and	15	Human 2	3, 5, 9, 11, 13, 15, 17
7	1	the	13	Human 2	5, 7, 9, 11, 13, 15, 17
6	1	sapporo	11	Human 2	7, 9, 11, 13, 15, 17
5	1	i	13	Human 2	5, 7, 9, 13, 17
4	1	is	11	Human 2	3, 7, 11, 13
3	1	beer	5	Human 2	11, 13, 15
3	1	japan	5	Human 2	7, 9, 11
3	1	to	9	Human 2	5, 9, 13
2	1	can	5	Human 2	5, 9
2	1	home	3	Human 2	3, 5
2	1	life	15	Human 2	3, 17
2	1	so	3	Human 2	5, 7
2	1	there	13	Human 2	1, 13

