Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	5	how about you ? </|im_end|>user	3	Human 2	3, 5
3	4	how about you ?	7	Human 2	3, 5, 9
2	3	i live in	5	Human 2	5, 9
2	3	i've been to	3	Human 2	11, 13
2	2	! how	5	Human 2	3, 7
2	2	114 degrees	3	Human 2	7, 9
2	2	it was	3	Human 2	13, 15
2	2	it's nice	7	Human 2	5, 11
2	2	the summer	3	Human 2	7, 9
6	1	you	13	Human 2	3, 5, 7, 9, 11, 15
4	1	it's	9	Human 2	3, 5, 9, 11
3	1	haha	5	Human 2	11, 13, 15
3	1	it	15	Human 2	1, 13, 15
3	1	nice	9	Human 2	5, 11, 13
3	1	the	5	Human 2	5, 7, 9
3	1	there	7	Human 2	7, 11, 13
2	1	are	5	Human 2	9, 13
2	1	disney	3	Human 2	11, 13
2	1	i'm	13	Human 2	3, 15
2	1	japan	3	Human 2	9, 11
2	1	to	3	Human 2	11, 13
2	1	tokyo	3	Human 2	9, 11

