Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	5	! do you have any	7	Human 2	3, 9
3	3	you have any	9	Human 2	3, 9, 11
2	3	for this weekend	7	Human 2	5, 11
3	2	this weekend	7	Human 2	5, 7, 11
2	2	for the	13	Human 2	1, 13
2	2	weekend ?	11	Human 2	1, 11
5	1	you	9	Human 2	3, 5, 7, 9, 11
4	1	any	11	Human 2	1, 3, 9, 11
4	1	the	13	Human 2	1, 5, 11, 13
3	1	do	7	Human 2	3, 5, 9
3	1	good	9	Human 2	5, 7, 13
3	1	have	9	Human 2	3, 9, 11
3	1	to	11	Human 2	3, 5, 13
2	1	are	5	Human 2	3, 7
2	1	or	3	Human 2	3, 5
2	1	plans	7	Human 2	1, 7

