Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	, but i	9	Human 2	3, 11
2	2	. i	7	Human 2	5, 11
2	2	don't want	3	Human 2	11, 13
2	2	i have	3	Human 2	11, 13
2	2	the rain	3	Human 2	5, 7
6	1	the	11	Human 2	3, 5, 7, 9, 11, 13
5	1	i	11	Human 2	3, 5, 9, 11, 13
5	1	to	11	Human 2	3, 5, 7, 9, 13
4	1	rain	7	Human 2	5, 7, 9, 11
4	1	that	9	Human 2	5, 7, 9, 13
3	1	a	5	Human 2	9, 11, 13
3	1	is	7	Human 2	3, 7, 9
3	1	it	7	Human 2	3, 5, 9
3	1	want	5	Human 2	9, 11, 13
3	1	water	7	Human 2	7, 11, 13
2	1	here	3	Human 2	11, 13
2	1	in	3	Human 2	9, 11
2	1	of	5	Human 2	7, 11
2	1	park	9	Human 2	3, 11
2	1	pretty	11	Human 2	3, 13
2	1	this	3	Human 2	5, 7
2	1	too	5	Human 2	7, 11

