Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	4	this weekend . we	5	4	1	Human 1	2, 5
2	2	3	going to diablo	11	4	1	Human 1	8, 11
2	2	3	hope you get	11	6	1	Human 1	6, 11
4	2	2	this weekend	3	6	1	Human 1	2, 3, 5, 7
3	1	2	going to	9	4	1	Human 1	8, 9, 11
2	2	2	! you	9	6	1	Human 1	4, 9
2	2	2	are gonna	5	4	1	Human 1	2, 5
2	2	2	bay area	11	2	1	Human 1	10, 11
2	2	2	for that	13	2	1	Human 1	12, 13
2	2	2	take the	13	2	1	Human 1	12, 13
2	2	2	weekend !	7	2	1	Human 1	6, 7
2	2	2	you ?	5	2	1	Human 1	4, 5
8	4	1	you	4	11	1	Human 2	3, 4, 5, 6, 7, 9, 11, 13
6	2	1	weekend	2	7	1	Human 2	1, 2, 3, 5, 6, 7
5	3	1	are	7	10	1	Human 1	2, 5, 7, 9, 11
4	2	1	hope	7	8	1	Human 1	6, 7, 11, 13
4	4	1	very	7	6	2	Human 1	4, 6, 7, 9
3	3	1	a	6	9	1	Human 2	3, 6, 11
3	3	1	be	4	5	1	Human 2	3, 4, 7
3	1	1	diablo	9	4	1	Human 1	8, 9, 11
3	1	1	for	12	13	1	Human 2	1, 12, 13
3	1	1	gonna	7	6	1	Human 1	2, 5, 7
3	3	1	might	3	4	1	Human 1	2, 3, 5
3	1	1	that	12	11	1	Human 2	3, 12, 13
3	1	1	the	12	13	1	Human 2	1, 12, 13
2	2	1	day	13	2	1	Human 1	12, 13
2	2	1	drive	11	2	1	Human 1	10, 11
2	2	1	friends	5	4	1	Human 1	2, 5
2	2	1	from	11	2	1	Human 1	10, 11
2	2	1	i	8	4	1	Human 2	5, 8
2	2	1	in	10	8	1	Human 2	3, 10
2	2	1	it	13	2	1	Human 1	12, 13
2	2	1	visit	5	4	1	Human 1	2, 5
2	2	1	will	13	2	1	Human 1	12, 13
2	2	1	your	13	8	1	Human 1	6, 13

