Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	4	and shouting her name	5	2	1	Human 1	4, 5
2	2	3	there are rainforests	11	4	1	Human 1	8, 11
2	2	3	there isn't one	15	4	1	Human 1	12, 15
3	3	2	zipline from	9	8	1	Human 1	8, 9, 15
2	2	2	, how	4	4	1	Human 2	1, 4
2	2	2	, where	7	2	1	Human 1	6, 7
2	2	2	. i'm	11	2	1	Human 1	10, 11
2	2	2	and zipline	15	2	1	Human 1	14, 15
2	2	2	catfood dish	5	2	1	Human 1	4, 5
2	2	2	is your	5	2	1	Human 1	4, 5
2	2	2	make millions	15	4	1	Human 1	12, 15
2	2	2	scary .	13	4	1	Human 1	10, 13
2	2	2	thinking about	15	6	1	Human 1	10, 15
2	2	2	you could	15	10	1	Human 1	6, 15
9	5	1	and	7	12	1	Human 1	4, 5, 7, 9, 11, 12, 13, 14, 15
7	7	1	i	7	14	1	Human 1	2, 7, 8, 9, 10, 11, 15
6	4	1	about	10	13	2	Human 2	3, 7, 10, 11, 13, 15
6	6	1	just	5	12	1	Human 1	4, 5, 9, 10, 13, 15
6	2	1	there	9	8	1	Human 1	8, 9, 11, 12, 13, 15
6	5	1	you	6	15	1	Human 2	1, 6, 7, 8, 12, 15
5	5	1	to	8	7	1	Human 2	7, 8, 9, 11, 13
5	5	1	would	7	8	1	Human 1	6, 7, 9, 11, 13
5	1	1	zipline	11	8	1	Human 1	8, 9, 11, 14, 15
4	4	1	a	5	10	2	Human 1	2, 4, 5, 11
4	4	1	cat	5	10	1	Human 1	2, 5, 9, 11
4	1	1	from	11	8	1	Human 1	8, 9, 11, 15
4	2	1	how	5	7	1	Human 2	1, 4, 5, 7
4	2	1	i'm	3	10	1	Human 1	2, 3, 10, 11
4	4	1	i've	5	10	1	Human 1	4, 5, 7, 13
4	2	1	where	8	4	1	Human 1	6, 7, 8, 9
3	1	1	are	8	11	1	Human 2	1, 8, 11
3	1	1	could	7	10	1	Human 1	6, 7, 15
3	3	1	go	7	4	1	Human 1	6, 7, 9
3	3	1	great	5	6	1	Human 1	4, 5, 9
3	2	1	her	5	4	1	Human 1	4, 5, 7
3	3	1	idea	9	12	1	Human 1	4, 9, 15
3	2	1	is	5	6	1	Human 1	4, 5, 9
3	3	1	it	13	4	2	Human 1	10, 12, 13
3	1	1	make	13	4	1	Human 1	12, 13, 15
3	1	1	one	13	4	1	Human 1	12, 13, 15
2	2	1	anywhere	15	10	1	Human 1	6, 15
2	2	1	banging	5	2	1	Human 1	4, 5
2	2	1	going	7	4	1	Human 1	4, 7
2	2	1	heard	13	6	1	Human 1	8, 13
2	2	1	miss	7	6	1	Human 1	2, 7
2	2	1	now	10	8	1	Human 2	3, 10
2	2	1	on	13	8	1	Human 1	6, 13
2	2	1	right	13	4	1	Human 1	10, 13
2	2	1	sad	3	2	1	Human 1	2, 3
2	2	1	scared	11	2	1	Human 1	10, 11
2	2	1	so	11	8	1	Human 1	4, 11
2	2	1	sounds	13	4	1	Human 1	10, 13
2	2	1	vacation	7	2	1	Human 1	6, 7

