Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	4	i went rock climbing	5	2	1	Human 1	4, 5
4	4	3	it was great	5	6	1	Human 1	4, 5, 7, 9
3	3	3	. it was	12	5	1	Human 2	11, 12, 15
2	2	3	going to see	13	2	1	Human 1	12, 13
2	2	3	i saw that	11	4	1	Human 1	8, 11
3	3	2	can be	11	8	2	Human 1	4, 10, 11
3	1	2	to see	15	4	1	Human 1	12, 13, 15
2	2	2	! i	8	2	1	Human 2	7, 8
2	2	2	, i	12	2	1	Human 2	11, 12
2	2	2	, the	7	4	1	Human 1	4, 7
2	2	2	a little	11	2	1	Human 1	10, 11
2	2	2	like winter	15	4	1	Human 1	12, 15
2	2	2	same movie	11	4	1	Human 1	8, 11
2	2	2	southern lights	15	4	1	Human 1	12, 15
2	2	2	the same	11	4	1	Human 1	8, 11
9	3	1	it	4	15	1	Human 2	1, 4, 5, 7, 9, 10, 11, 12, 15
9	6	1	the	5	12	1	Human 1	4, 5, 7, 8, 9, 11, 12, 13, 15
8	3	1	i	12	12	1	Human 1	4, 5, 7, 8, 11, 12, 13, 15
8	3	1	was	7	12	1	Human 1	4, 5, 7, 9, 11, 12, 13, 15
7	6	1	movie	7	10	1	Human 1	6, 7, 8, 9, 11, 13, 15
5	5	1	and	9	8	1	Human 1	8, 9, 11, 13, 15
5	3	1	to	12	13	1	Human 2	3, 12, 13, 14, 15
4	2	1	a	5	8	1	Human 1	4, 5, 10, 11
4	4	1	about	5	6	1	Human 1	4, 5, 7, 9
4	1	1	be	12	9	2	Human 1	4, 10, 11, 12
4	4	1	but	13	6	2	Human 1	10, 12, 13, 15
4	4	1	good	3	10	1	Human 1	2, 3, 10, 11
4	4	1	it's	11	12	2	Human 1	2, 10, 11, 13
4	4	1	over	9	8	1	Human 1	8, 9, 11, 15
4	2	1	that	9	6	1	Human 1	8, 9, 11, 13
4	4	1	yes	9	9	2	Human 1	4, 8, 9, 12
3	3	1	australia	13	3	1	Human 1	12, 13, 14
3	1	1	going	12	13	1	Human 2	1, 12, 13
3	3	1	how	7	6	2	Human 1	2, 4, 7
3	3	1	not	13	4	1	Human 1	12, 13, 15
3	1	1	saw	9	4	1	Human 1	8, 9, 11
3	3	1	too	14	5	1	Human 2	11, 14, 15
3	3	1	very	15	8	2	Human 1	8, 12, 15
3	3	1	weekend	7	8	1	Human 1	4, 7, 11
3	3	1	when	11	6	1	Human 1	10, 11, 15
2	2	1	actually	13	2	1	Human 1	12, 13
2	2	1	all	9	2	1	Human 1	8, 9
2	2	1	are	15	4	1	Human 1	12, 15
2	2	1	been	13	2	1	Human 1	12, 13
2	2	1	bit	11	8	1	Human 1	4, 11
2	2	1	dark	15	6	1	Human 1	10, 15
2	2	1	day	5	4	1	Human 1	2, 5
2	2	1	fun	11	2	1	Human 1	10, 11
2	2	1	here	15	4	1	Human 1	12, 15
2	2	1	more	15	4	1	Human 1	12, 15
2	2	1	nice	15	10	1	Human 1	6, 15
2	2	1	of	9	2	1	Human 1	8, 9
2	2	1	scary	11	2	1	Human 1	10, 11
2	2	1	than	15	4	1	Human 1	12, 15
2	2	1	they	9	2	1	Human 1	8, 9
2	2	1	your	7	6	1	Human 1	2, 7

