Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	, i don't have	3	Human 2	7, 9
3	3	i don't have	5	Human 2	5, 7, 9
2	3	i'm phi ,	3	Human 2	9, 11
2	3	your ai assistant	3	Human 2	9, 11
2	2	. but	7	Human 2	5, 11
2	2	. however	3	Human 2	7, 9
2	2	assistant ,	7	Human 2	3, 9
2	2	i'm just	3	Human 2	3, 5
2	2	like you	3	Human 2	5, 7
2	2	movies .	3	Human 2	9, 11
5	1	i'm	9	Human 2	3, 5, 7, 9, 11
5	1	to	13	Human 2	1, 3, 7, 11, 13
4	1	a	13	Human 2	1, 3, 11, 13
4	1	i	7	Human 2	5, 7, 9, 11
4	1	you	7	Human 2	1, 3, 5, 7
4	1	your	9	Human 2	3, 5, 9, 11
3	1	but	7	Human 2	5, 7, 11
3	1	for	5	Human 2	5, 7, 9
3	1	fun	9	Human 2	5, 11, 13
3	1	just	5	Human 2	3, 5, 7
3	1	like	5	Human 2	5, 7, 9
3	1	movies	5	Human 2	7, 9, 11
3	1	or	7	Human 2	5, 7, 11
3	1	the	7	Human 2	7, 9, 13
3	1	with	13	Human 2	1, 11, 13
2	1	activities	5	Human 2	5, 9
2	1	and	5	Human 2	9, 13
2	1	can	3	Human 2	5, 7
2	1	favorite	3	Human 2	11, 13
2	1	it's	13	Human 2	1, 13
2	1	personal	3	Human 2	9, 11

