Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	, i can	3	Human 2	3, 5
2	3	. here are	5	Human 2	11, 15
2	3	here are the	3	Human 2	9, 11
2	3	the event details	3	Human 2	11, 13
3	2	you can	5	Human 2	9, 11, 13
2	2	and event	7	Human 2	9, 15
2	2	certainly !	7	Human 2	9, 15
2	2	for events	3	Human 2	3, 5
7	1	you	13	Human 2	3, 5, 7, 9, 11, 13, 15
6	1	can	13	Human 2	3, 5, 9, 11, 13, 15
6	1	for	13	Human 2	3, 5, 7, 9, 13, 15
6	1	the	11	Human 2	5, 7, 9, 11, 13, 15
4	1	and	13	Human 2	3, 9, 13, 15
4	1	details	7	Human 2	9, 11, 13, 15
3	1	certainly	11	Human 2	5, 9, 15
3	1	i	5	Human 2	3, 5, 7
3	1	with	11	Human 2	5, 13, 15
2	1	ai	3	Human 2	3, 5
2	1	as	9	Human 2	5, 13
2	1	phi	3	Human 2	3, 5
2	1	these	9	Human 2	7, 15
2	1	to	11	Human 2	5, 15
2	1	volunteer	7	Human 2	3, 9
2	1	volunteers	3	Human 2	13, 15

