Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	i don't have	5	Human 2	3, 7
2	3	i'm phi ,	5	Human 2	3, 7
2	2	hunan impression	3	Human 2	11, 13
4	1	which	9	Human 2	5, 7, 11, 13
3	1	a	9	Human 2	5, 11, 13
3	1	be	9	Human 2	5, 9, 13
3	1	cuisine	5	Human 2	7, 9, 11
3	1	of	5	Human 2	9, 11, 13
2	1	can	3	Human 2	7, 9
2	1	food	3	Human 2	11, 13
2	1	foods	3	Human 2	7, 9
2	1	i	5	Human 2	3, 7
2	1	i'm	5	Human 2	3, 7
2	1	like	5	Human 2	5, 9
2	1	might	7	Human 2	5, 11
2	1	or	5	Human 2	3, 7
2	1	spicy	3	Human 2	9, 11
2	1	with	3	Human 2	9, 11
2	1	you're	9	Human 2	5, 13

