Freq.	Size	Surface Form	Spanning	First Speaker	Turns
3	9	i'm just an ai , i don't have personal	9	Human 2	7, 13, 15
5	8	i'm just an ai , i don't have	9	Human 2	7, 9, 11, 13, 15
2	5	or preferences , but i'm	3	Human 2	13, 15
3	3	, but i'm	9	Human 2	7, 13, 15
4	2	, but	9	Human 2	7, 11, 13, 15
2	2	here to	9	Human 2	7, 15
2	2	weekend ?	5	Human 2	1, 5
6	1	have	13	Human 2	3, 7, 9, 11, 13, 15
6	1	just	11	Human 2	5, 7, 9, 11, 13, 15
5	1	i	9	Human 2	7, 9, 11, 13, 15
5	1	or	9	Human 2	7, 9, 11, 13, 15
4	1	to	13	Human 2	3, 7, 11, 15
4	1	with	13	Human 2	3, 5, 7, 15
3	1	and	5	Human 2	3, 5, 7
3	1	any	5	Human 2	7, 9, 11
2	1	anything	3	Human 2	3, 5
2	1	help	9	Human 2	7, 15
2	1	how	5	Human 2	1, 5
2	1	like	9	Human 2	3, 11
2	1	the	7	Human 2	5, 11
2	1	you	11	Human 2	5, 15

