Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	a hint of	3	Human 2	5, 7
2	3	tangerine walnut icecream	7	Human 2	9, 15
2	2	hint water	3	Human 2	3, 5
2	2	sweet ,	5	Human 2	5, 9
2	2	that sounds	11	Human 2	3, 13
2	2	watermelon essence	7	Human 2	7, 13
2	2	with the	3	Human 2	9, 11
6	1	a	11	Human 2	5, 7, 9, 11, 13, 15
5	1	that	13	Human 2	3, 5, 11, 13, 15
5	1	water	11	Human 2	3, 5, 7, 9, 13
4	1	icecream	7	Human 2	9, 11, 13, 15
4	1	of	9	Human 2	5, 7, 9, 13
4	1	sounds	11	Human 2	3, 5, 11, 13
4	1	the	9	Human 2	7, 9, 11, 15
4	1	with	7	Human 2	5, 7, 9, 11
3	1	walnut	7	Human 2	9, 11, 15
3	1	watermelon	9	Human 2	5, 7, 13
3	1	would	5	Human 2	11, 13, 15
2	1	are	7	Human 2	1, 7
2	1	can	9	Human 2	3, 11
2	1	for	11	Human 2	5, 15
2	1	how	11	Human 2	1, 11
2	1	it's	3	Human 2	5, 7
2	1	just	7	Human 2	7, 13
2	1	like	7	Human 2	7, 13
2	1	on	9	Human 2	7, 15
2	1	quite	13	Human 2	3, 15
2	1	see	5	Human 2	7, 11
2	1	some	5	Human 2	7, 11
2	1	taste	9	Human 2	5, 13
2	1	to	3	Human 2	9, 11
2	1	unique	9	Human 2	3, 11
2	1	you	7	Human 2	1, 7

