Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	4	it's not happy ending	15	2	1	Human 1	14, 15
4	4	3	you enjoy doing	7	10	1	Human 1	6, 7, 11, 15
3	3	3	forget the details	13	4	1	Human 1	12, 13, 15
2	2	3	? i watched	11	2	1	Human 1	10, 11
2	2	3	didn't spoil much	17	2	1	Human 1	16, 17
2	2	3	doing outside work	13	8	1	Human 1	6, 13
5	3	2	outside work	11	12	1	Human 1	6, 11, 13, 15, 17
5	1	2	you enjoy	9	10	1	Human 1	6, 7, 9, 11, 15
4	4	2	haha sure	13	6	1	Human 1	12, 13, 15, 17
4	4	2	only knowing	13	6	1	Human 1	12, 13, 15, 17
3	3	2	what happened	15	8	1	Human 1	10, 15, 17
2	2	2	. what	15	14	1	Human 1	2, 15
2	2	2	action movies	9	2	1	Human 1	8, 9
2	2	2	are you	2	2	1	Human 2	1, 2
2	2	2	but never	11	2	1	Human 1	10, 11
2	2	2	cleaning emails	9	6	1	Human 1	4, 9
2	2	2	it's okay	13	8	1	Human 1	6, 13
2	2	2	you like	13	6	1	Human 1	8, 13
12	4	1	you	3	16	1	Human 2	1, 2, 3, 5, 6, 7, 8, 9, 11, 13, 15, 16
8	3	1	doing	2	15	1	Human 2	1, 2, 3, 6, 7, 11, 13, 15
8	4	1	what	3	16	1	Human 1	2, 3, 6, 7, 10, 13, 15, 17
7	5	1	i	4	14	1	Human 2	3, 4, 7, 10, 11, 12, 16
6	2	1	it's	7	10	1	Human 1	6, 7, 12, 13, 14, 15
6	1	1	outside	7	12	1	Human 1	6, 7, 11, 13, 15, 17
6	6	1	that	12	13	2	Human 2	5, 7, 12, 13, 15, 17
6	4	1	the	12	11	2	Human 2	7, 9, 12, 13, 15, 17
6	1	1	work	7	12	1	Human 1	6, 7, 11, 13, 15, 17
5	1	1	enjoy	7	10	1	Human 1	6, 7, 9, 11, 15
5	3	1	never	13	8	1	Human 1	10, 11, 13, 15, 17
4	1	1	details	17	6	1	Human 1	12, 13, 15, 17
4	4	1	end	13	6	1	Human 1	12, 13, 15, 17
4	1	1	forget	17	6	1	Human 1	12, 13, 15, 17
4	1	1	happened	11	8	1	Human 1	10, 11, 15, 17
4	4	1	i'm	3	8	1	Human 1	2, 3, 5, 9
4	2	1	like	8	11	1	Human 2	3, 8, 9, 13
4	4	1	time	13	6	1	Human 1	12, 13, 15, 17
4	4	1	to	7	15	1	Human 1	2, 7, 12, 16
4	4	1	touching	13	6	1	Human 1	12, 13, 15, 17
4	4	1	will	13	6	1	Human 1	12, 13, 15, 17
3	1	1	are	9	9	1	Human 2	1, 2, 9
3	1	1	but	11	6	2	Human 1	6, 10, 11
3	1	1	cleaning	5	6	1	Human 1	4, 5, 9
3	1	1	emails	5	6	1	Human 1	4, 5, 9
3	1	1	movies	10	3	1	Human 1	8, 9, 10
3	3	1	so	8	10	1	Human 2	5, 8, 14
3	3	1	up	5	4	2	Human 1	2, 4, 5
2	2	1	do	7	2	1	Human 1	6, 7
2	2	1	hi	1	2	1	Human 1	0, 1
2	2	1	of	10	4	1	Human 2	7, 10
2	2	1	one	17	8	1	Human 1	10, 17
2	2	1	yea	9	4	1	Human 1	6, 9

