Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	5	you are just too cute	3	Human 2	3, 5
2	4	! what is your	7	Human 2	5, 11
3	2	you are	9	Human 2	3, 5, 11
2	2	day to	3	Human 2	1, 3
2	2	your favorite	9	Human 2	3, 11
7	1	you	13	Human 2	1, 3, 5, 7, 9, 11, 13
4	1	are	11	Human 2	3, 5, 11, 13
4	1	day	13	Human 2	1, 3, 7, 13
3	1	favorite	11	Human 2	3, 11, 13
3	1	is	7	Human 2	5, 7, 11
3	1	the	7	Human 2	7, 11, 13
3	1	to	13	Human 2	1, 3, 13
3	1	too	11	Human 2	3, 5, 13
3	1	what	9	Human 2	5, 11, 13
2	1	a	7	Human 2	1, 7
2	1	and	3	Human 2	7, 9
2	1	for	3	Human 2	5, 7
2	1	it's	13	Human 2	1, 13
2	1	like	5	Human 2	5, 9
2	1	movie	3	Human 2	11, 13
2	1	son	3	Human 2	5, 7

