Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	9	i'm just an ai , i don't have personal	7	Human 2	5, 11
2	4	places you might enjoy:	3	Human 2	7, 9
2	2	ramen !	5	Human 2	9, 13
2	2	to help	5	Human 2	3, 7
2	2	you with	3	Human 2	3, 5
5	1	you	11	Human 2	3, 5, 7, 9, 13
4	1	have	11	Human 2	3, 5, 11, 13
3	1	are	7	Human 2	7, 9, 13
3	1	i	9	Human 2	3, 5, 11
3	1	i'm	9	Human 2	3, 5, 11
3	1	or	9	Human 2	3, 5, 11
3	1	to	11	Human 2	3, 7, 13
2	1	a	5	Human 2	9, 13
2	1	any	9	Human 2	3, 11
2	1	can	3	Human 2	3, 5
2	1	great	5	Human 2	9, 13
2	1	here	5	Human 2	3, 7
2	1	some	3	Human 2	5, 7

