Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	5	i'm going to the bahamas	5	2	1	Human 1	4, 5
3	1	3	i'm going to	13	10	1	Human 1	4, 5, 13
2	2	3	this in person	9	2	1	Human 1	8, 9
2	2	2	. i	13	6	1	Human 1	8, 13
2	2	2	i never	9	2	1	Human 1	8, 9
2	2	2	you can	15	2	1	Human 1	14, 15
8	7	1	the	5	12	1	Human 1	4, 5, 7, 9, 11, 13, 14, 15
6	3	1	i	8	10	2	Human 2	5, 7, 8, 9, 13, 14
6	3	1	i'm	11	12	1	Human 1	4, 5, 11, 12, 13, 15
6	5	1	you	9	10	1	Human 1	6, 9, 10, 11, 14, 15
5	2	1	going	3	12	1	Human 1	2, 3, 4, 5, 13
5	3	1	in	8	7	2	Human 2	5, 7, 8, 9, 11
5	5	1	nice	10	11	1	Human 2	5, 10, 12, 13, 15
4	1	1	to	7	10	1	Human 1	4, 5, 7, 13
3	3	1	are	11	6	2	Human 1	6, 10, 11
3	3	1	family	14	3	1	Human 2	13, 14, 15
3	3	1	it	9	8	2	Human 1	2, 8, 9
3	3	1	time	14	7	1	Human 2	9, 14, 15
3	3	1	with	14	4	2	Human 2	11, 13, 14
2	2	1	doing	11	2	1	Human 1	10, 11
2	2	1	enjoy	15	2	1	Human 1	14, 15
2	2	1	gonna	15	4	1	Human 1	12, 15
2	2	1	now	7	2	1	Human 1	6, 7
2	2	1	scary	9	2	1	Human 1	8, 9
2	2	1	snorkeling	13	2	1	Human 1	12, 13
2	2	1	so	10	6	1	Human 2	5, 10
2	2	1	stay	14	10	1	Human 2	5, 14
2	2	1	that	13	4	1	Human 1	10, 13
2	2	1	where	11	6	1	Human 1	6, 11
2	2	1	your	15	2	1	Human 1	14, 15

