Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	i'm phi and i	7	Human 2	9, 15
3	3	i'm phi and	7	Human 2	9, 13, 15
2	3	, but your	3	Human 2	13, 15
2	3	and don't have	3	Human 2	5, 7
2	3	don't have vacation	3	Human 2	7, 9
2	3	i'm just a	3	Human 2	5, 7
4	2	, but	11	Human 2	5, 7, 13, 15
4	2	i'm phi	7	Human 2	9, 11, 13, 15
2	2	or zipline	7	Human 2	9, 15
7	1	i'm	13	Human 2	3, 5, 7, 9, 11, 13, 15
6	1	and	11	Human 2	5, 7, 9, 11, 13, 15
5	1	but	11	Human 2	5, 7, 11, 13, 15
4	1	i	9	Human 2	7, 9, 11, 15
4	1	just	7	Human 2	5, 7, 9, 11
4	1	your	11	Human 2	5, 9, 13, 15
3	1	a	9	Human 2	5, 7, 13
3	1	from	5	Human 2	9, 11, 13
3	1	or	9	Human 2	7, 9, 15
3	1	to	13	Human 2	3, 5, 15
3	1	you	5	Human 2	1, 3, 5
2	1	an	9	Human 2	3, 11
2	1	are	5	Human 2	1, 5
2	1	can	7	Human 2	3, 9
2	1	can't	5	Human 2	11, 15
2	1	of	13	Human 2	3, 15
2	1	sounds	3	Human 2	13, 15
2	1	where	5	Human 2	7, 11
2	1	you're	9	Human 2	3, 11

