Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	! i'm sure you'll	3	Human 2	3, 5
2	4	i'm more of a	3	Human 2	9, 11
2	3	have you done	7	Human 2	7, 13
3	2	! i'm	9	Human 2	3, 5, 11
2	2	. just	3	Human 2	3, 5
6	1	i'm	11	Human 2	3, 5, 7, 9, 11, 13
4	1	a	9	Human 2	3, 7, 9, 11
4	1	have	11	Human 2	3, 7, 9, 13
4	1	to	11	Human 2	3, 9, 11, 13
3	1	skydiving	7	Human 2	5, 7, 11
3	1	you	13	Human 2	1, 7, 13
2	1	are	13	Human 2	1, 13
2	1	but	3	Human 2	9, 11
2	1	definitely	3	Human 2	11, 13
2	1	extreme	5	Human 2	9, 13
2	1	great	3	Human 2	3, 5
2	1	it	5	Human 2	7, 11
2	1	of	3	Human 2	9, 11
2	1	skiing	3	Human 2	11, 13
2	1	sports	5	Human 2	9, 13
2	1	sure	3	Human 2	3, 5
2	1	that's	9	Human 2	3, 11

