Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	5	. it's like the alphabets	15	2	1	Human 1	14, 15
2	2	5	you are a rockstar !	11	4	1	Human 1	8, 11
2	2	4	! what sort of	11	6	1	Human 1	6, 11
2	2	3	it took me	13	2	1	Human 1	12, 13
2	2	3	looking forward to	5	2	1	Human 1	4, 5
2	2	2	. i	15	4	1	Human 1	12, 15
2	2	2	. just	10	6	1	Human 2	5, 10
2	2	2	just got	13	4	1	Human 1	10, 13
2	2	2	months to	13	2	1	Human 1	12, 13
2	2	2	of guitar	11	2	1	Human 1	10, 11
2	2	2	this week	11	2	1	Human 1	10, 11
8	6	1	the	3	14	1	Human 1	2, 3, 5, 9, 12, 13, 14, 15
8	7	1	you	5	11	1	Human 1	4, 5, 6, 7, 8, 9, 11, 14
6	4	1	a	8	12	2	Human 2	3, 5, 8, 11, 12, 14
6	6	1	for	5	12	1	Human 1	4, 5, 7, 12, 13, 15
6	4	1	i	10	13	3	Human 2	3, 7, 9, 10, 12, 15
6	3	1	to	4	13	1	Human 2	3, 4, 5, 12, 13, 15
5	5	1	video	3	8	1	Human 1	2, 3, 5, 7, 9
4	2	1	guitar	13	6	1	Human 1	10, 11, 13, 15
4	1	1	just	10	9	2	Human 2	5, 9, 10, 13
4	4	1	music	7	10	1	Human 1	6, 7, 9, 15
3	2	1	are	11	5	1	Human 1	8, 11, 12
3	3	1	chords	13	4	1	Human 1	12, 13, 15
3	3	1	cool	9	10	1	Human 1	6, 9, 15
3	3	1	going	3	6	1	Human 1	2, 3, 7
3	3	1	how	7	8	1	Human 1	2, 7, 9
3	1	1	it	13	10	2	Human 1	4, 12, 13
3	3	1	play	15	6	2	Human 1	10, 12, 15
3	3	1	them	15	4	2	Human 1	12, 14, 15
3	1	1	what	11	8	2	Human 1	4, 6, 11
2	2	1	can	15	2	1	Human 1	14, 15
2	2	1	compose	7	2	1	Human 1	6, 7
2	2	1	do	6	4	1	Human 2	3, 6
2	2	1	hi	7	8	1	Human 1	0, 7
2	2	1	in	15	2	1	Human 1	14, 15
2	2	1	much	15	2	1	Human 1	14, 15
2	2	1	nice	9	2	1	Human 1	8, 9
2	2	1	still	15	4	1	Human 1	12, 15
2	2	1	that's	15	2	1	Human 1	14, 15
2	2	1	time	15	4	1	Human 1	12, 15
2	2	1	use	7	4	1	Human 1	4, 7
2	2	1	yeah	11	2	1	Human 1	10, 11

