Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	i'm just an	7	Human 2	5, 11
3	2	. what	7	Human 2	3, 7, 9
2	2	can i	9	Human 2	3, 11
2	2	of the	5	Human 2	7, 11
4	1	can	9	Human 2	3, 5, 9, 11
4	1	have	9	Human 2	3, 7, 9, 11
4	1	the	7	Human 2	5, 7, 9, 11
4	1	what	9	Human 2	3, 7, 9, 11
4	1	you	9	Human 2	3, 7, 9, 11
3	1	a	5	Human 2	5, 7, 9
3	1	for	7	Human 2	5, 7, 11
3	1	i	9	Human 2	3, 7, 11
3	1	i'm	9	Human 2	3, 5, 11
3	1	with	5	Human 2	3, 5, 7
2	1	great	5	Human 2	5, 9
2	1	team	3	Human 2	5, 7
2	1	that's	5	Human 2	5, 9
2	1	think	3	Human 2	7, 9
2	1	to	9	Human 2	3, 11

