Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	2	asian food	3	Human 2	5, 7
2	2	chinese stirfry	3	Human 2	5, 7
2	2	ice cream	3	Human 2	5, 7
2	2	that's a	3	Human 2	3, 5
2	2	would be	3	Human 2	5, 7
5	1	and	11	Human 2	3, 7, 9, 11, 13
4	1	food	9	Human 2	1, 5, 7, 9
4	1	one	9	Human 2	1, 5, 7, 9
3	1	be	7	Human 2	1, 5, 7
3	1	in	9	Human 2	3, 9, 11
3	1	stirfry	5	Human 2	3, 5, 7
3	1	that's	9	Human 2	3, 5, 11
3	1	the	13	Human 2	1, 7, 13
3	1	would	7	Human 2	1, 5, 7
2	1	a	3	Human 2	3, 5
2	1	can	7	Human 2	3, 9
2	1	cream	3	Human 2	5, 7
2	1	is	3	Human 2	3, 5
2	1	of	3	Human 2	1, 3
2	1	too	3	Human 2	5, 7
2	1	you	3	Human 2	1, 3

