Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	5	i'm phi , an ai	3	Human 2	3, 5
4	3	i'm phi ,	7	Human 2	3, 5, 7, 9
2	3	, so i	3	Human 2	5, 7
2	3	. however ,	7	Human 2	3, 9
5	2	phi ,	9	Human 2	3, 5, 7, 9, 11
2	2	, i'm	9	Human 2	3, 11
2	2	i don't	3	Human 2	3, 5
2	2	the classes	3	Human 2	7, 9
6	1	the	11	Human 2	3, 5, 7, 9, 11, 13
4	1	i	11	Human 2	3, 5, 7, 13
3	1	for	9	Human 2	5, 11, 13
3	1	with	5	Human 2	9, 11, 13
3	1	you	5	Human 2	7, 9, 11
2	1	and	11	Human 2	3, 13
2	1	any	7	Human 2	7, 13
2	1	based	3	Human 2	9, 11
2	1	cook	5	Human 2	7, 11
2	1	cooking	3	Human 2	9, 11
2	1	dish	3	Human 2	11, 13
2	1	weekend	9	Human 2	3, 11
2	1	zucchini	3	Human 2	11, 13

