Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	7	i'm going to the bahamas . lol	5	Human 2	7, 11
3	4	the bahamas . lol	5	Human 2	7, 9, 11
3	3	i'm going to	9	Human 2	3, 7, 11
4	2	i'm going	9	Human 2	3, 5, 7, 11
2	2	, you	7	Human 2	9, 15
2	2	i'm so	5	Human 2	5, 9
2	2	you are	3	Human 2	7, 9
5	1	going	9	Human 2	3, 5, 7, 9, 11
5	1	i'm	9	Human 2	3, 5, 7, 9, 11
5	1	the	13	Human 2	3, 7, 9, 11, 15
4	1	lol	7	Human 2	7, 9, 11, 13
4	1	you	9	Human 2	7, 9, 11, 15
3	1	are	9	Human 2	7, 9, 15
3	1	time	9	Human 2	7, 11, 15
2	1	a	5	Human 2	7, 11
2	1	i	9	Human 2	7, 15
2	1	nice	3	Human 2	11, 13
2	1	now	3	Human 2	7, 9
2	1	of	5	Human 2	7, 11

