Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	for the same reason	3	Human 2	11, 13
2	3	i'm reading it	3	Human 2	11, 13
2	3	i'm reading the	5	Human 2	5, 9
2	2	. i	3	Human 2	9, 11
2	2	a book	3	Human 2	7, 9
2	2	are you	5	Human 2	1, 5
6	1	i'm	11	Human 2	3, 5, 7, 9, 11, 13
5	1	reading	9	Human 2	5, 7, 9, 11, 13
5	1	the	9	Human 2	5, 7, 9, 11, 13
4	1	and	9	Human 2	3, 7, 9, 11
4	1	are	13	Human 2	1, 5, 9, 13
4	1	book	9	Human 2	5, 7, 9, 13
4	1	you	13	Human 2	1, 5, 7, 13
3	1	a	7	Human 2	7, 9, 13
3	1	i	5	Human 2	7, 9, 11
3	1	that	7	Human 2	7, 9, 13
2	1	better	5	Human 2	7, 11
2	1	great	11	Human 2	3, 13
2	1	how	7	Human 2	1, 7
2	1	it	3	Human 2	11, 13
2	1	read	5	Human 2	9, 13
2	1	to	5	Human 2	7, 11
2	1	what	9	Human 2	5, 13

