Freq.	Size	Surface Form	Spanning	First Speaker	Turns
3	5	, so i don't have	9	Human 2	3, 7, 11
2	5	i'm phi , an ai	9	Human 2	3, 11
3	4	i'm phi , the	7	Human 2	9, 13, 15
2	4	ai language model ,	7	Human 2	3, 9
2	4	assistant , so i	7	Human 2	7, 13
6	3	i'm phi ,	13	Human 2	3, 7, 9, 11, 13, 15
2	3	, but i'm	5	Human 2	3, 7
2	3	travel or experience	3	Human 2	7, 9
5	2	, so	13	Human 2	3, 7, 11, 13, 15
3	2	, but	5	Human 2	3, 5, 7
2	2	. but	7	Human 2	9, 15
2	2	digital assistant	3	Human 2	5, 7
7	1	i'm	13	Human 2	3, 5, 7, 9, 11, 13, 15
6	1	phi	13	Human 2	3, 7, 9, 11, 13, 15
6	1	the	11	Human 2	5, 7, 9, 11, 13, 15
5	1	i	11	Human 2	3, 7, 9, 11, 13
5	1	or	11	Human 2	5, 7, 9, 13, 15
4	1	assistant	11	Human 2	5, 7, 13, 15
3	1	an	9	Human 2	3, 5, 11
3	1	and	7	Human 2	3, 5, 9
3	1	experience	5	Human 2	5, 7, 9
3	1	holidays	5	Human 2	11, 13, 15
2	1	are	7	Human 2	9, 15
2	1	can't	9	Human 2	5, 13
2	1	to	5	Human 2	3, 7
2	1	your	11	Human 2	5, 15

