Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	how are you ?	3	Human 2	1, 3
2	3	, you have	3	Human 2	13, 15
2	3	did you have	5	Human 2	5, 9
2	3	good today ,	5	Human 2	3, 7
2	3	lunch today ?	5	Human 2	5, 9
2	3	what did you	3	Human 2	7, 9
5	2	you have	11	Human 2	5, 7, 9, 13, 15
3	2	, but	9	Human 2	5, 11, 13
3	2	i was	5	Human 2	5, 7, 9
3	2	today ,	9	Human 2	3, 7, 11
3	2	today ?	5	Human 2	5, 7, 9
2	2	. how	3	Human 2	3, 5
2	2	. i	3	Human 2	9, 11
2	2	for the	9	Human 2	7, 15
2	2	good .	5	Human 2	5, 9
2	2	i'm good	9	Human 2	5, 13
2	2	seafood allergy	5	Human 2	11, 15
8	1	you	15	Human 2	1, 3, 5, 7, 9, 11, 13, 15
6	1	for	11	Human 2	5, 7, 9, 11, 13, 15
6	1	good	11	Human 2	3, 5, 7, 9, 11, 13
6	1	have	11	Human 2	5, 7, 9, 11, 13, 15
6	1	i	11	Human 2	5, 7, 9, 11, 13, 15
4	1	did	9	Human 2	5, 7, 9, 13
4	1	seafood	7	Human 2	9, 11, 13, 15
4	1	the	11	Human 2	5, 7, 13, 15
4	1	was	7	Human 2	5, 7, 9, 11
3	1	are	15	Human 2	1, 3, 15
3	1	i'm	11	Human 2	3, 5, 13
3	1	lunch	5	Human 2	5, 7, 9
3	1	of	9	Human 2	7, 13, 15
2	1	a	9	Human 2	3, 11
2	1	doing	3	Human 2	3, 5
2	1	eat	3	Human 2	5, 7
2	1	just	3	Human 2	3, 5
2	1	kind	3	Human 2	13, 15
2	1	like	3	Human 2	11, 13
2	1	other	3	Human 2	13, 15
2	1	that	5	Human 2	7, 11

