Freq.	Size	Surface Form	Spanning	First Speaker	Turns
3	2	i do	7	Human 2	7, 9, 13
2	2	do you	3	Human 2	7, 9
2	2	it's going	9	Human 2	7, 15
5	1	the	9	Human 2	7, 9, 11, 13, 15
5	1	you	13	Human 2	3, 5, 7, 9, 15
4	1	that	11	Human 2	5, 7, 9, 15
3	1	dogs	5	Human 2	9, 11, 13
3	1	going	15	Human 2	1, 7, 15
3	1	good	5	Human 2	3, 5, 7
3	1	i	7	Human 2	7, 9, 13
3	1	it's	9	Human 2	7, 9, 15
3	1	to	13	Human 2	3, 5, 15
2	1	a	3	Human 2	13, 15
2	1	beagle	3	Human 2	13, 15
2	1	flop	5	Human 2	11, 15
2	1	it	11	Human 2	1, 11
2	1	like	5	Human 2	7, 11
2	1	little	3	Human 2	13, 15
2	1	own	3	Human 2	9, 11

