Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	8	i'm just an ai and do not have	5	Human 2	9, 13
2	3	. i believe	5	Human 2	9, 13
3	2	. i	7	Human 2	7, 9, 13
2	2	about the	3	Human 2	11, 13
2	2	is a	7	Human 2	3, 9
4	1	and	7	Human 2	7, 9, 11, 13
4	1	the	13	Human 2	1, 9, 11, 13
3	1	a	9	Human 2	3, 9, 11
3	1	an	11	Human 2	3, 9, 13
3	1	be	11	Human 2	1, 3, 11
3	1	do	11	Human 2	3, 9, 13
3	1	have	5	Human 2	9, 11, 13
3	1	is	7	Human 2	3, 7, 9
3	1	many	11	Human 2	3, 11, 13
3	1	of	9	Human 2	1, 7, 9
2	1	about	3	Human 2	11, 13
2	1	afterlife	3	Human 2	9, 11
2	1	for	11	Human 2	1, 11
2	1	one	7	Human 2	1, 7
2	1	that	9	Human 2	3, 11
2	1	that's	5	Human 2	3, 7
2	1	to	3	Human 2	11, 13
2	1	what	3	Human 2	1, 3

