Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	4	some but not all	15	2	1	Human 1	14, 15
2	2	3	like a robot	17	2	1	Human 1	16, 17
3	3	2	mellow style	13	4	1	Human 1	12, 13, 15
2	2	2	talking about	3	2	1	Human 1	2, 3
2	2	2	why not	7	2	1	Human 1	6, 7
6	3	1	not	7	12	1	Human 1	6, 7, 9, 14, 15, 17
5	4	1	about	3	15	1	Human 1	2, 3, 9, 15, 16
5	5	1	i	16	16	4	Human 2	1, 3, 5, 7, 16
5	5	1	you	3	15	1	Human 1	2, 3, 9, 11, 16
4	2	1	but	14	9	1	Human 2	9, 14, 15, 17
4	4	1	john	11	6	1	Human 1	10, 11, 13, 15
4	4	1	your	7	8	1	Human 1	4, 7, 9, 11
3	1	1	a	16	3	1	Human 2	15, 16, 17
3	1	1	all	14	15	1	Human 2	1, 14, 15
3	3	1	am	16	12	2	Human 2	5, 7, 16
3	1	1	robot	16	17	1	Human 2	1, 16, 17
3	1	1	some	17	4	1	Human 1	14, 15, 17
3	1	1	talking	2	3	1	Human 2	1, 2, 3
3	3	1	what	3	11	1	Human 1	2, 3, 12
3	3	1	yes	15	3	1	Human 1	14, 15, 16
2	2	1	are	3	2	1	Human 1	2, 3
2	2	1	favorite	5	2	1	Human 1	4, 5
2	2	1	has	15	2	1	Human 1	14, 15

