Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	i love anime	3	Human 2	8, 10
2	3	white collar for	3	Human 2	4, 6
3	2	white collar	6	Human 2	1, 4, 6
2	2	anime and	5	Human 2	8, 12
2	2	you can	7	Human 2	2, 8
5	1	i	12	Human 2	1, 4, 8, 10, 12
4	1	and	11	Human 2	2, 8, 10, 12
4	1	you	8	Human 2	1, 2, 4, 8
3	1	the	11	Human 2	2, 4, 12
2	1	also	3	Human 2	10, 12
2	1	but	3	Human 2	8, 10
2	1	can	7	Human 2	2, 8
2	1	get	3	Human 2	2, 4
2	1	good	11	Human 2	2, 12
2	1	it	7	Human 2	2, 8
2	1	love	3	Human 2	8, 10
2	1	netflix	2	Human 2	1, 2
2	1	of	12	Human 2	1, 12
2	1	shows	2	Human 2	1, 2
2	1	watch	10	Human 2	1, 10

