Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	! what about	7	Human 2	7, 13
2	3	cat videos are	3	Human 2	15, 17
4	2	never ends	7	Human 2	9, 11, 13, 15
3	2	. what	7	Human 2	3, 5, 9
2	2	are the	9	Human 2	7, 15
2	2	baby yoda	3	Human 2	11, 13
2	2	do you	3	Human 2	5, 7
2	2	help you	3	Human 2	3, 5
2	2	right now	3	Human 2	13, 15
2	2	the life	3	Human 2	7, 9
6	1	and	13	Human 2	5, 7, 11, 13, 15, 17
6	1	you	15	Human 2	3, 5, 7, 9, 11, 17
5	1	the	9	Human 2	7, 9, 11, 13, 15
4	1	are	11	Human 2	7, 9, 15, 17
3	1	do	5	Human 2	5, 7, 9
3	1	just	9	Human 2	3, 9, 11
3	1	life	5	Human 2	5, 7, 9
3	1	that	7	Human 2	11, 13, 17
2	1	a	9	Human 2	5, 13
2	1	but	3	Human 2	11, 13
2	1	cat	3	Human 2	15, 17
2	1	cutest	3	Human 2	11, 13
2	1	get	3	Human 2	15, 17
2	1	have	11	Human 2	7, 17
2	1	help	3	Human 2	3, 5
2	1	i	9	Human 2	3, 11
2	1	i'm	3	Human 2	3, 5
2	1	in	15	Human 2	3, 17
2	1	ooh	3	Human 2	11, 13
2	1	rescue	3	Human 2	15, 17
2	1	that’s	3	Human 2	13, 15
2	1	them	7	Human 2	11, 17
2	1	though	3	Human 2	15, 17
2	1	time	5	Human 2	7, 11
2	1	to	3	Human 2	3, 5
2	1	unwind	3	Human 2	7, 9
2	1	with	3	Human 2	3, 5
2	1	yoda	3	Human 2	11, 13
2	1	your	5	Human 2	1, 5

