Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	7	i'm phi , and while i don't	7	Human 2	7, 13
3	4	i'm phi , and	7	Human 2	7, 11, 13
4	3	i'm phi ,	11	Human 2	3, 7, 11, 13
2	3	i don't have	11	Human 2	3, 13
2	2	, i	7	Human 2	7, 13
2	2	, so	9	Human 2	3, 11
2	2	. if	3	Human 2	3, 5
2	2	emotions ,	5	Human 2	7, 11
5	1	i'm	11	Human 2	3, 5, 7, 11, 13
5	1	your	13	Human 2	1, 5, 9, 11, 13
4	1	i	11	Human 2	3, 7, 9, 13
3	1	day	11	Human 2	1, 5, 11
3	1	that	5	Human 2	5, 7, 9
2	1	a	5	Human 2	5, 9
2	1	feelings	3	Human 2	3, 5
2	1	going	11	Human 2	1, 11
2	1	of	5	Human 2	9, 13
2	1	to	3	Human 2	3, 5
2	1	understand	7	Human 2	7, 13
2	1	you	3	Human 2	3, 5

