Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	7	i'm going through a lot right now	5	2	1	Human 1	4, 5
2	2	4	i assure you it's	15	2	1	Human 1	14, 15
2	2	3	even work ?	9	2	1	Human 1	8, 9
2	2	3	i don't buy	13	4	1	Human 1	10, 13
2	2	3	it's not appropriate	15	2	1	Human 1	14, 15
3	3	2	? where	9	3	1	Human 1	8, 9, 10
3	1	2	right now	7	4	1	Human 1	4, 5, 7
3	3	2	the literature	11	4	2	Human 1	8, 10, 11
2	2	2	comic .	13	2	1	Human 1	12, 13
2	2	2	did it	11	2	1	Human 1	10, 11
2	2	2	the game	9	2	1	Human 1	8, 9
2	2	2	time for	7	4	1	Human 1	4, 7
9	9	1	that	5	12	1	Human 1	4, 5, 6, 7, 8, 9, 10, 11, 15
9	5	1	the	6	11	1	Human 2	5, 6, 7, 8, 9, 10, 11, 13, 15
7	3	1	i	10	11	2	Human 2	5, 7, 10, 11, 13, 14, 15
5	3	1	i'm	7	12	1	Human 1	4, 5, 7, 12, 15
5	3	1	work	7	6	2	Human 1	4, 6, 7, 8, 9
5	3	1	you	7	12	2	Human 1	4, 6, 7, 14, 15
4	3	1	a	5	9	1	Human 1	4, 5, 10, 12
4	4	1	and	7	10	1	Human 1	6, 7, 10, 15
4	4	1	day	5	4	1	Human 1	4, 5, 6, 7
4	2	1	for	5	12	1	Human 1	4, 5, 7, 15
4	3	1	it	8	7	1	Human 2	5, 8, 10, 11
3	3	1	been	5	7	1	Human 1	2, 5, 8
3	1	1	comic	15	4	1	Human 1	12, 13, 15
3	1	1	did	11	8	2	Human 1	4, 10, 11
3	1	1	even	15	8	1	Human 1	8, 9, 15
3	3	1	have	5	4	1	Human 1	4, 5, 7
3	1	1	now	7	4	1	Human 1	4, 5, 7
3	1	1	time	5	4	1	Human 1	4, 5, 7
3	3	1	was	10	7	1	Human 2	5, 10, 11
2	2	1	does	9	2	1	Human 1	8, 9
2	2	1	morning	3	2	1	Human 1	2, 3
2	1	1	not	15	2	1	Human 1	14, 15
2	2	1	off	7	2	1	Human 1	6, 7

