Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	4	been a long time	9	4	1	Human 1	6, 9
4	2	3	a long time	7	8	1	Human 1	6, 7, 9, 13
3	3	3	the last time	5	4	1	Human 1	4, 5, 7
2	2	3	nothing much ,	5	4	1	Human 1	2, 5
2	2	3	ohh okay .	11	6	1	Human 1	6, 11
2	2	3	you have any	13	2	1	Human 1	12, 13
2	2	2	a lot	11	4	1	Human 1	8, 11
2	2	2	bull riding	13	2	1	Human 1	12, 13
2	2	2	going to	6	2	1	Human 2	5, 6
2	2	2	had been	7	2	1	Human 1	6, 7
2	2	2	i was	6	2	1	Human 2	5, 6
2	2	2	my life	15	6	1	Human 1	10, 15
2	2	2	oh wow	9	6	1	Human 1	4, 9
2	2	2	pretty bland	15	6	1	Human 1	10, 15
2	2	2	sounds exciting	13	4	1	Human 1	10, 13
2	2	2	sounds like	11	8	1	Human 1	4, 11
2	2	2	this friend	5	2	1	Human 1	4, 5
2	2	2	you had	11	8	1	Human 1	4, 11
2	2	2	your life	13	6	1	Human 1	8, 13
9	3	1	time	10	12	1	Human 1	4, 5, 6, 7, 9, 10, 11, 13, 15
8	4	1	you	3	14	1	Human 1	2, 3, 4, 5, 11, 12, 13, 15
7	5	1	like	5	12	1	Human 1	4, 5, 7, 10, 11, 14, 15
6	1	1	a	11	8	1	Human 1	6, 7, 8, 9, 11, 13
6	4	1	i	7	11	1	Human 2	5, 6, 7, 10, 12, 15
6	6	1	it	7	10	1	Human 1	6, 7, 9, 11, 13, 15
6	6	1	really	8	9	1	Human 2	5, 8, 9, 11, 12, 13
6	5	1	was	5	10	1	Human 1	4, 5, 6, 7, 9, 13
5	1	1	had	10	8	2	Human 1	4, 6, 7, 10, 11
5	1	1	life	11	8	2	Human 1	8, 10, 11, 13, 15
4	4	1	but	11	6	1	Human 1	10, 11, 13, 15
4	4	1	for	10	7	1	Human 2	7, 10, 11, 13
4	4	1	in	8	10	2	Human 2	3, 7, 8, 12
4	1	1	long	9	8	1	Human 1	6, 7, 9, 13
4	2	1	oh	7	6	1	Human 1	4, 7, 8, 9
4	4	1	that	12	7	1	Human 2	9, 12, 13, 15
4	2	1	to	6	10	2	Human 2	3, 5, 6, 12
3	3	1	do	12	10	2	Human 2	3, 5, 12
3	1	1	friend	13	10	1	Human 1	4, 5, 13
3	3	1	fun	11	10	1	Human 1	4, 11, 13
3	1	1	have	15	4	1	Human 1	12, 13, 15
3	1	1	much	3	4	1	Human 1	2, 3, 5
3	1	1	my	13	6	1	Human 1	10, 13, 15
3	1	1	pretty	13	6	1	Human 1	10, 13, 15
3	1	1	wow	5	6	1	Human 1	4, 5, 9
3	1	1	your	14	7	1	Human 1	8, 13, 14
2	2	1	awkward	7	2	1	Human 1	6, 7
2	2	1	does	15	2	1	Human 1	14, 15
2	2	1	has	9	2	1	Human 1	8, 9
2	2	1	indeed	13	4	1	Human 1	10, 13
2	2	1	interest	15	4	1	Human 1	12, 15
2	2	1	say	15	10	1	Human 1	6, 15
2	2	1	sure	14	4	1	Human 2	11, 14

