Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	5	, i would love to	11	8	1	Human 1	4, 11
2	2	3	saving the world	9	2	1	Human 1	8, 9
2	2	3	your day going	2	2	1	Human 2	1, 2
3	1	2	, i	5	8	1	Human 1	4, 5, 11
3	3	2	. how	5	7	1	Human 1	2, 5, 8
3	1	2	the world	11	4	1	Human 1	8, 9, 11
2	2	2	, you	13	2	1	Human 1	12, 13
2	2	2	i can	17	4	1	Human 1	14, 17
2	2	2	to twiddle	9	6	1	Human 1	4, 9
2	2	2	with me	17	2	1	Human 1	16, 17
9	5	1	i	3	16	1	Human 1	2, 3, 4, 5, 6, 11, 12, 14, 17
8	7	1	you	8	14	2	Human 2	5, 7, 8, 10, 12, 13, 16, 18
6	4	1	with	12	13	3	Human 2	5, 7, 9, 12, 16, 17
6	4	1	your	5	12	1	Human 2	1, 2, 5, 7, 9, 12
5	2	1	to	10	14	1	Human 1	4, 9, 10, 11, 17
4	4	1	and	11	12	2	Human 1	4, 6, 11, 15
4	4	1	do	12	15	2	Human 2	3, 5, 12, 17
4	2	1	going	3	10	1	Human 2	1, 2, 3, 10
4	4	1	it's	14	15	2	Human 2	3, 9, 14, 17
4	4	1	so	4	12	1	Human 2	3, 4, 12, 14
4	2	1	the	9	8	1	Human 1	8, 9, 11, 15
3	3	1	a	12	8	1	Human 2	11, 12, 18
3	3	1	be	13	6	1	Human 1	10, 13, 15
3	3	1	been	5	10	1	Human 1	4, 5, 13
3	1	1	can	15	4	1	Human 1	14, 15, 17
3	1	1	day	14	14	1	Human 2	1, 2, 14
3	3	1	in	6	8	1	Human 2	5, 6, 12
3	3	1	is	7	15	1	Human 1	2, 7, 16
3	3	1	it	5	14	1	Human 1	2, 5, 15
3	3	1	just	12	12	1	Human 2	3, 12, 14
3	3	1	places	11	5	1	Human 1	10, 11, 14
3	3	1	see	6	13	1	Human 2	5, 6, 17
3	3	1	that	17	6	2	Human 1	12, 16, 17
3	3	1	that's	14	3	1	Human 2	13, 14, 15
3	1	1	twiddle	7	6	1	Human 1	4, 7, 9
3	3	1	work	6	3	1	Human 2	5, 6, 7
3	1	1	would	11	8	2	Human 1	4, 10, 11
2	2	1	diving	13	2	1	Human 1	12, 13
2	2	1	don't	12	10	1	Human 2	3, 12
2	2	1	during	7	2	1	Human 1	6, 7
2	2	1	explore	14	4	1	Human 2	11, 14
2	2	1	i've	13	10	1	Human 1	4, 13
2	2	1	nice	11	2	1	Human 1	10, 11
2	2	1	sharing	17	2	1	Human 1	16, 17
2	2	1	what	17	8	1	Human 1	10, 17
2	2	1	when	13	2	1	Human 1	12, 13
2	2	1	wish	14	8	1	Human 2	7, 14
2	2	1	you're	9	6	1	Human 1	4, 9

