Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	5	. how's it going ?	3	Human 2	3, 5
2	3	going the bahamas	3	Human 2	7, 9
4	2	i'm going	11	Human 2	5, 7, 11, 15
2	2	are you	5	Human 2	9, 13
2	2	the new	7	Human 2	3, 9
2	2	the yey	3	Human 2	13, 15
2	2	this holidays	3	Human 2	11, 13
2	2	to the	9	Human 2	5, 13
2	2	you are	9	Human 2	7, 15
6	1	i'm	11	Human 2	5, 7, 9, 11, 13, 15
6	1	the	13	Human 2	3, 5, 7, 9, 13, 15
4	1	this	7	Human 2	9, 11, 13, 15
4	1	you	9	Human 2	7, 9, 13, 15
3	1	i	13	Human 2	3, 7, 15
3	1	to	11	Human 2	3, 5, 13
2	1	back	7	Human 2	7, 13
2	1	bamas	7	Human 2	5, 11
2	1	doing	3	Human 2	11, 13
2	1	gonna	3	Human 2	13, 15
2	1	now	3	Human 2	7, 9
2	1	oh	7	Human 2	3, 9
2	1	think	13	Human 2	3, 15

