Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	and becoming a	13	Human 2	7, 19
2	3	brain surgeon is	7	Human 2	13, 19
3	2	brain surgeon	7	Human 2	13, 15, 19
3	2	is a	9	Human 2	5, 7, 13
2	2	, but	11	Human 2	9, 19
2	2	a doctor	3	Human 2	7, 9
2	2	i see	5	Human 2	5, 9
2	2	i think	3	Human 2	13, 15
2	2	to hear	5	Human 2	3, 7
6	1	a	15	Human 2	5, 7, 9, 11, 13, 19
6	1	is	17	Human 2	3, 5, 7, 9, 13, 19
5	1	i	13	Human 2	3, 5, 9, 13, 15
5	1	to	11	Human 2	3, 5, 7, 9, 13
4	1	brain	9	Human 2	11, 13, 15, 19
4	1	that	17	Human 2	3, 13, 17, 19
4	1	you	13	Human 2	3, 5, 9, 15
3	1	and	13	Human 2	7, 11, 19
3	1	important	7	Human 2	7, 9, 13
3	1	of	7	Human 2	13, 15, 19
2	1	can	13	Human 2	3, 15
2	1	challenging	9	Human 2	11, 19
2	1	great	7	Human 2	7, 13
2	1	have	5	Human 2	9, 13
2	1	i'm	7	Human 2	11, 17
2	1	it	17	Human 2	1, 17
2	1	profession	5	Human 2	7, 11
2	1	school	11	Human 2	9, 19
2	1	sleep	3	Human 2	3, 5
2	1	someday	9	Human 2	9, 17
2	1	that's	5	Human 2	7, 11
2	1	too	11	Human 2	9, 19
2	1	you're	11	Human 2	9, 19

