Freq.	Size	Surface Form	Spanning	First Speaker	Turns
3	6	you don't have recall the dance	7	Human 2	7, 9, 13
2	5	, you met me here	5	Human 2	5, 9
3	3	you met me	7	Human 2	3, 5, 9
2	3	did you have	3	Human 2	7, 9
2	3	have a sense	3	Human 2	5, 7
4	2	the dance	9	Human 2	5, 7, 9, 13
3	2	, you	5	Human 2	5, 7, 9
3	2	you have	5	Human 2	7, 9, 11
2	2	an ai	5	Human 2	5, 9
2	2	i'm not	3	Human 2	11, 13
2	2	it ?	3	Human 2	3, 5
2	2	were you	5	Human 2	7, 11
7	1	you	13	Human 2	1, 3, 5, 7, 9, 11, 13
4	1	i'm	9	Human 2	5, 9, 11, 13
4	1	me	9	Human 2	1, 3, 5, 9
4	1	met	9	Human 2	1, 3, 5, 9
3	1	a	5	Human 2	3, 5, 7
3	1	cardiologist	5	Human 2	9, 11, 13
3	1	did	5	Human 2	5, 7, 9
3	1	lol	7	Human 2	7, 11, 13
3	1	sense	5	Human 2	5, 7, 9
3	1	that	11	Human 2	3, 11, 13
2	1	in	9	Human 2	3, 11
2	1	it's	5	Human 2	3, 7
2	1	like	3	Human 2	1, 3
2	1	to	3	Human 2	3, 5
2	1	what	3	Human 2	11, 13

