Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
4	4	2	the event	13	10	3	Human 1	4, 8, 12, 13
4	4	2	will be	9	10	1	Human 1	4, 9, 11, 13
3	3	2	. i	8	9	1	Human 2	7, 8, 15
2	2	2	. there	9	2	1	Human 1	8, 9
2	2	2	for the	8	4	1	Human 2	5, 8
2	2	2	how long	13	4	1	Human 1	10, 13
2	2	2	i think	9	2	1	Human 1	8, 9
2	2	2	i will	8	2	1	Human 2	7, 8
2	2	2	like to	3	2	1	Human 1	2, 3
2	2	2	next saturday	13	4	1	Human 1	10, 13
9	8	1	for	3	12	1	Human 1	2, 3, 5, 6, 7, 8, 9, 11, 13
9	9	1	have	5	12	1	Human 1	4, 5, 6, 7, 9, 12, 13, 14, 15
9	9	1	the	4	13	1	Human 2	3, 4, 5, 8, 10, 11, 12, 13, 15
8	7	1	i	8	13	3	Human 2	3, 5, 7, 8, 9, 11, 14, 15
7	7	1	and	5	12	1	Human 1	4, 5, 7, 9, 11, 12, 15
7	1	1	will	15	12	1	Human 1	4, 7, 8, 9, 11, 13, 15
7	7	1	you	3	13	1	Human 1	2, 3, 6, 8, 9, 13, 14
6	4	1	to	4	13	1	Human 1	2, 3, 4, 8, 10, 14
5	1	1	be	4	11	1	Human 2	3, 4, 9, 11, 13
5	1	1	event	11	10	2	Human 1	4, 8, 11, 12, 13
5	5	1	events	5	8	1	Human 1	2, 5, 6, 7, 9
4	4	1	before	5	6	1	Human 1	4, 5, 7, 9
4	2	1	next	13	14	2	Human 1	2, 10, 13, 15
4	4	1	of	5	5	1	Human 1	4, 5, 6, 8
4	4	1	out	5	12	1	Human 1	4, 5, 12, 15
4	4	1	these	7	8	2	Human 1	2, 6, 7, 9
3	3	1	a	13	7	1	Human 1	8, 13, 14
3	3	1	fun	9	8	1	Human 1	4, 9, 11
3	3	1	is	13	13	1	Human 1	2, 13, 14
3	2	1	like	3	6	1	Human 1	2, 3, 7
3	1	1	saturday	11	4	1	Human 1	10, 11, 13
3	3	1	some	7	9	1	Human 1	4, 7, 12
3	1	1	there	9	8	2	Human 1	2, 8, 9
3	3	1	volunteer	5	10	1	Human 1	2, 5, 11
3	3	1	well	11	4	1	Human 1	10, 11, 13
3	3	1	with	15	8	2	Human 1	8, 12, 15
2	2	1	any	7	2	1	Human 1	6, 7
2	2	1	are	9	2	1	Human 1	8, 9
2	2	1	badminton	8	4	1	Human 2	5, 8
2	2	1	can	9	2	1	Human 1	8, 9
2	2	1	couple	15	8	1	Human 1	8, 15
2	2	1	do	7	2	1	Human 1	6, 7
2	2	1	great	15	10	1	Human 1	6, 15
2	2	1	help	15	4	1	Human 1	12, 15
2	2	1	if	14	8	1	Human 2	7, 14
2	1	1	long	13	4	1	Human 1	10, 13
2	2	1	now	13	2	1	Human 1	12, 13
2	2	1	on	10	6	1	Human 2	5, 10
2	2	1	other	9	2	1	Human 1	8, 9
2	2	1	sports	3	2	1	Human 1	2, 3
2	2	1	tennis	3	2	1	Human 1	2, 3
2	2	1	would	3	2	1	Human 1	2, 3

