Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	5	i'm phi , an ai	9	Human 2	3, 11
3	4	i'm phi , an	9	Human 2	3, 5, 11
2	4	, and i don't	5	Human 2	7, 11
2	4	i don't have personal	3	Human 2	9, 11
2	4	or food preferences .	3	Human 2	9, 11
4	3	i'm phi ,	9	Human 2	3, 5, 7, 11
2	3	hunan impression is	3	Human 2	11, 13
5	2	phi ,	9	Human 2	3, 5, 7, 9, 11
4	2	i don't	7	Human 2	5, 7, 9, 11
2	2	, so	3	Human 2	3, 5
2	2	personal experiences	3	Human 2	11, 13
6	1	phi	11	Human 2	3, 5, 7, 9, 11, 13
5	1	i	9	Human 2	3, 5, 7, 9, 11
4	1	or	7	Human 2	5, 7, 9, 11
3	1	ai	11	Human 2	3, 11, 13
3	1	experiences	7	Human 2	7, 11, 13
3	1	have	7	Human 2	5, 9, 11
3	1	is	11	Human 2	3, 11, 13
2	1	but	5	Human 2	9, 13
2	1	continue	5	Human 2	9, 13
2	1	for	7	Human 2	3, 9
2	1	in	3	Human 2	5, 7
2	1	physical	3	Human 2	5, 7
2	1	the	5	Human 2	9, 13
2	1	your	7	Human 2	7, 13

