Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	started the long run	3	Human 2	9, 11
2	3	for the break	3	Human 2	5, 7
4	2	long run	7	Human 2	9, 11, 13, 15
2	2	. not	3	Human 2	15, 17
2	2	and welcome	5	Human 2	3, 7
2	2	fun work	3	Human 2	5, 7
2	2	i like	5	Human 2	11, 15
2	2	i started	5	Human 2	9, 13
2	2	you have	3	Human 2	5, 7
5	1	i	9	Human 2	9, 11, 13, 15, 17
5	1	long	9	Human 2	9, 11, 13, 15, 17
4	1	the	7	Human 2	5, 7, 9, 11
3	1	and	13	Human 2	3, 7, 15
3	1	for	11	Human 2	5, 7, 15
3	1	have	11	Human 2	5, 7, 15
3	1	like	9	Human 2	7, 11, 15
3	1	that	11	Human 2	7, 11, 17
3	1	work	5	Human 2	3, 5, 7
3	1	you	7	Human 2	5, 7, 11
3	1	your	7	Human 2	1, 3, 7
2	1	hi	3	Human 2	7, 9

