Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	if your free work	3	Human 2	7, 9
2	3	this weekend ?	3	Human 2	3, 5
3	2	weekend ?	5	Human 2	1, 3, 5
4	1	weekend	7	Human 2	1, 3, 5, 7
3	1	for	13	Human 2	1, 3, 13
3	1	if	5	Human 2	7, 9, 11
2	1	are	5	Human 2	5, 9
2	1	be	3	Human 2	9, 11
2	1	done	3	Human 2	7, 9
2	1	get	7	Human 2	7, 13
2	1	how	9	Human 2	5, 13
2	1	i	5	Human 2	7, 11
2	1	no	3	Human 2	9, 11
2	1	soon	3	Human 2	7, 9
2	1	that's	3	Human 2	5, 7
2	1	the	7	Human 2	1, 7
2	1	to	5	Human 2	9, 13
2	1	you	5	Human 2	5, 9

