Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	3	a good mentor	7	2	1	Human 1	6, 7
3	3	2	to hear	8	4	2	Human 2	5, 7, 8
2	2	2	be a	6	2	1	Human 2	5, 6
2	2	2	communication skills	13	2	1	Human 1	12, 13
2	2	2	great !	13	4	1	Human 1	10, 13
2	2	2	participating in	3	2	1	Human 1	2, 3
6	6	1	i	7	9	2	Human 1	4, 6, 7, 8, 9, 12
6	3	1	to	6	10	1	Human 2	5, 6, 7, 8, 10, 14
6	6	1	you	3	12	1	Human 1	2, 3, 9, 10, 11, 13
5	2	1	a	13	10	1	Human 2	5, 6, 7, 13, 14
5	3	1	mentor	9	7	1	Human 1	6, 7, 9, 10, 12
5	5	1	mentorship	5	10	2	Human 1	2, 4, 5, 9, 11
4	4	1	and	14	12	3	Human 2	3, 5, 11, 14
4	2	1	good	8	9	1	Human 1	6, 7, 8, 14
4	2	1	great	10	9	2	Human 2	5, 7, 10, 13
4	4	1	have	9	8	1	Human 1	6, 9, 12, 13
4	2	1	in	13	13	1	Human 1	2, 3, 13, 14
4	4	1	on	10	6	1	Human 2	7, 10, 11, 12
4	4	1	the	3	13	1	Human 1	2, 3, 9, 14
3	3	1	are	3	12	1	Human 1	2, 3, 13
3	1	1	be	9	5	1	Human 2	5, 6, 9
3	3	1	of	9	7	1	Human 1	4, 9, 10
3	3	1	very	12	5	1	Human 2	9, 12, 13
2	2	1	hi	1	2	1	Human 1	0, 1
2	2	1	it	8	6	1	Human 2	3, 8
2	2	1	program	3	2	1	Human 1	2, 3
2	2	1	what	13	4	1	Human 1	10, 13
2	2	1	yeah	9	2	1	Human 1	8, 9

