Freq.	Size	Surface Form	Spanning	First Speaker	Turns
3	3	i'm phi ,	7	Human 2	11, 13, 17
2	3	, but i	7	Human 2	11, 17
2	3	an artificial intelligence	13	Human 2	5, 17
4	2	, but	9	Human 2	9, 11, 13, 17
2	2	, i	5	Human 2	5, 9
2	2	. i	7	Human 2	5, 11
2	2	ability to	9	Human 2	9, 17
2	2	an ai	5	Human 2	9, 13
2	2	as an	5	Human 2	5, 9
2	2	i can	11	Human 2	7, 17
2	2	i don't	7	Human 2	5, 11
2	2	today ?	3	Human 2	1, 3
2	2	you with	15	Human 2	3, 17
6	1	i	13	Human 2	5, 7, 9, 11, 15, 17
5	1	an	13	Human 2	5, 7, 9, 13, 17
5	1	i'm	15	Human 2	3, 9, 11, 13, 17
5	1	in	11	Human 2	5, 7, 9, 13, 15
5	1	you	17	Human 2	1, 3, 7, 11, 17
4	1	have	7	Human 2	7, 9, 11, 13
4	1	to	15	Human 2	3, 9, 13, 17
3	1	and	5	Human 2	3, 5, 7
3	1	can	15	Human 2	3, 7, 17
3	1	not	5	Human 2	9, 11, 13
3	1	or	15	Human 2	3, 9, 17
3	1	what	11	Human 2	3, 11, 13
3	1	with	15	Human 2	3, 13, 17
2	1	assist	7	Human 2	7, 13
2	1	beef	3	Human 2	13, 15
2	1	like	5	Human 2	13, 17
2	1	the	5	Human 2	5, 9

