Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	! have you seen	5	Human 2	11, 15
3	3	! have you	5	Human 2	11, 13, 15
2	3	psychiatrist and his	3	Human 2	9, 11
2	2	. it's	3	Human 2	7, 9
2	2	about the	5	Human 2	7, 11
2	2	any new	3	Human 2	13, 15
2	2	very funny	5	Human 2	9, 13
6	1	and	11	Human 2	5, 7, 9, 11, 13, 15
5	1	have	13	Human 2	3, 5, 11, 13, 15
5	1	you	13	Human 2	3, 5, 11, 13, 15
4	1	are	11	Human 2	5, 11, 13, 15
3	1	about	5	Human 2	7, 9, 11
3	1	any	13	Human 2	3, 13, 15
3	1	for	9	Human 2	3, 5, 11
3	1	great	5	Human 2	9, 11, 13
3	1	is	9	Human 2	7, 9, 15
3	1	netflix	5	Human 2	5, 7, 9
3	1	new	9	Human 2	7, 13, 15
3	1	recommendations	9	Human 2	5, 11, 13
3	1	seen	5	Human 2	11, 13, 15
3	1	the	9	Human 2	7, 11, 15
3	1	very	5	Human 2	9, 11, 13
2	1	a	3	Human 2	7, 9
2	1	billions	5	Human 2	7, 11
2	1	i	3	Human 2	3, 5
2	1	in	5	Human 2	3, 7
2	1	series	7	Human 2	7, 13
2	1	shows	9	Human 2	5, 13
2	1	watching	5	Human 2	7, 11

