Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	12	i'm phi , an artificial intelligence , and i don't have the	3	Human 2	7, 9
3	4	an artificial intelligence ,	5	Human 2	5, 7, 9
4	3	i don't have	7	Human 2	5, 7, 9, 11
2	2	. what	9	Human 2	3, 11
2	2	enjoy movies	3	Human 2	7, 9
5	1	have	9	Human 2	3, 5, 7, 9, 11
5	1	i	9	Human 2	3, 5, 7, 9, 11
5	1	to	9	Human 2	1, 3, 5, 7, 9
4	1	or	9	Human 2	3, 7, 9, 11
4	1	the	7	Human 2	7, 9, 11, 13
3	1	a	13	Human 2	1, 5, 13
3	1	and	7	Human 2	3, 7, 9
3	1	i'm	7	Human 2	3, 7, 9
3	1	movies	5	Human 2	7, 9, 11
3	1	you	5	Human 2	1, 3, 5
2	1	as	3	Human 2	5, 7
2	1	but	7	Human 2	5, 11
2	1	can	9	Human 2	3, 11
2	1	favorite	3	Human 2	11, 13
2	1	it's	13	Human 2	1, 13
2	1	with	3	Human 2	1, 3

