Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	for video creation	5	Human 2	5, 9
4	2	for video	7	Human 2	3, 5, 7, 9
3	2	video creation	7	Human 2	3, 5, 9
2	2	, you	5	Human 2	11, 15
2	2	cool !	3	Human 2	7, 9
2	2	sort of	3	Human 2	7, 9
6	1	for	11	Human 2	3, 5, 7, 9, 11, 13
5	1	you	13	Human 2	3, 7, 9, 11, 15
4	1	the	13	Human 2	3, 7, 11, 15
3	1	is	9	Human 2	3, 7, 11
3	1	music	9	Human 2	7, 9, 15
3	1	of	5	Human 2	5, 7, 9
2	1	a	3	Human 2	3, 5
2	1	bit	3	Human 2	11, 13
2	1	can	13	Human 2	3, 15
2	1	chords	3	Human 2	13, 15
2	1	compose	3	Human 2	7, 9
2	1	first	3	Human 2	11, 13
2	1	got	3	Human 2	11, 13
2	1	guitar	3	Human 2	11, 13
2	1	nice	3	Human 2	9, 11
2	1	so	3	Human 2	5, 7
2	1	this	3	Human 2	11, 13
2	1	yeah	3	Human 2	11, 13

