Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	6	first time doing something like this	3	2	1	Human 1	2, 3
2	2	4	that sounds like a	11	6	1	Human 1	6, 11
2	2	3	check the menu	11	2	1	Human 1	10, 11
2	2	3	to meet you	3	2	1	Human 1	2, 3
3	3	2	. what	9	4	1	Human 1	8, 9, 11
3	3	2	do you	9	4	1	Human 1	8, 9, 11
2	2	2	3 years	5	2	1	Human 1	4, 5
2	2	2	plan !	11	6	1	Human 1	6, 11
9	5	1	you	4	11	1	Human 1	2, 3, 4, 5, 7, 8, 9, 11, 12
6	2	1	like	5	10	1	Human 1	2, 3, 5, 6, 9, 11
5	2	1	what	7	8	1	Human 1	4, 7, 8, 9, 11
4	2	1	the	9	8	1	Human 1	4, 9, 10, 11
3	1	1	a	6	7	1	Human 2	5, 6, 11
3	3	1	is	3	4	1	Human 1	2, 3, 5
3	3	1	let's	9	4	1	Human 1	8, 9, 11
3	1	1	something	8	7	1	Human 1	2, 3, 8
3	3	1	this	3	6	1	Human 1	2, 3, 7
3	1	1	time	5	4	1	Human 1	2, 3, 5
3	1	1	to	7	6	1	Human 1	2, 3, 7
2	2	1	<redacted_term>	9	2	1	Human 1	8, 9
2	2	1	decide	11	2	1	Human 1	10, 11
2	2	1	have	5	2	1	Human 1	4, 5
2	2	1	i	5	2	1	Human 1	4, 5
2	2	1	with	7	4	1	Human 1	4, 7

