Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	3	but it's fascinating	13	6	1	Human 1	8, 13
2	2	3	short-lived but it's	9	2	1	Human 1	8, 9
3	1	2	it's fascinating	11	6	1	Human 1	8, 11, 13
2	2	2	interactions are	8	6	1	Human 2	3, 8
2	2	2	the interactions	9	2	1	Human 1	8, 9
2	2	2	treasure hunting	15	2	1	Human 1	14, 15
6	6	1	a	4	13	1	Human 2	3, 4, 5, 7, 11, 15
6	6	1	and	8	13	2	Human 2	3, 5, 8, 9, 11, 15
6	6	1	i	7	14	2	Human 1	2, 6, 7, 11, 13, 15
5	2	1	but	8	9	1	Human 2	7, 8, 9, 13, 15
5	5	1	you	10	13	1	Human 2	3, 10, 11, 14, 15
4	4	1	are	8	9	2	Human 2	3, 5, 8, 11
4	1	1	fascinating	9	6	1	Human 1	8, 9, 11, 13
4	4	1	to	13	12	3	Human 1	2, 4, 8, 13
4	4	1	where	3	10	1	Human 1	2, 3, 8, 11
3	3	1	it	6	11	1	Human 2	3, 6, 13
3	3	1	of	9	14	1	Human 1	2, 9, 15
3	3	1	one	9	12	1	Human 1	2, 9, 13
3	3	1	that's	12	9	1	Human 2	5, 12, 13
3	3	1	what	8	10	1	Human 2	1, 8, 10
2	2	1	australia	7	2	1	Human 1	6, 7
2	2	1	interesting	15	4	1	Human 1	12, 15
2	2	1	learn	15	8	1	Human 1	8, 15
2	2	1	mean	11	2	1	Human 1	10, 11
2	2	1	not	15	8	1	Human 1	8, 15
2	1	1	the	9	2	1	Human 1	8, 9

