Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	2	for the	7	Human 2	3, 9
2	2	i think	9	Human 2	9, 17
2	2	year resolutions	5	Human 2	5, 9
5	1	you	17	Human 2	1, 3, 5, 13, 17
4	1	the	9	Human 2	1, 3, 5, 9
4	1	with	11	Human 2	3, 5, 7, 13
3	1	have	7	Human 2	3, 5, 9
3	1	i	13	Human 2	5, 9, 17
3	1	year	9	Human 2	1, 5, 9
3	1	yes	9	Human 2	5, 7, 13
2	1	and	11	Human 2	3, 13
2	1	but	3	Human 2	3, 5
2	1	family	3	Human 2	3, 5
2	1	for	7	Human 2	3, 9
2	1	right	3	Human 2	13, 15
2	1	that	5	Human 2	3, 7
2	1	this	9	Human 2	1, 9
2	1	work	3	Human 2	3, 5

