Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	11	i will have the event and book for everything next week	3	Human 2	5, 7
3	3	have the event	9	Human 2	5, 7, 13
2	3	next week .	5	Human 2	3, 7
2	3	you have the	3	Human 2	11, 13
5	2	have the	11	Human 2	5, 7, 11, 13, 15
4	2	next week	9	Human 2	3, 5, 7, 11
4	2	the event	11	Human 2	5, 7, 13, 15
2	2	are you	7	Human 2	3, 9
5	1	the	11	Human 2	5, 7, 11, 13, 15
5	1	you	13	Human 2	3, 9, 11, 13, 15
4	1	for	9	Human 2	3, 5, 7, 11
3	1	and	11	Human 2	5, 7, 15
3	1	will	7	Human 2	5, 7, 11

