Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	11	i'm just an ai , i don't have personal experiences like	3	Human 2	7, 9
3	9	i'm just an ai , i don't have personal	5	Human 2	5, 7, 9
2	6	, but i'm here to help	3	Human 2	7, 9
2	3	help you with	5	Human 2	5, 9
2	3	tubing and skiing	5	Human 2	11, 15
3	2	, but	5	Human 2	5, 7, 9
3	2	help you	7	Human 2	3, 5, 9
2	2	! how	3	Human 2	1, 3
2	2	for you	3	Human 2	13, 15
2	2	today ?	3	Human 2	1, 3
2	2	you !	11	Human 2	3, 13
7	1	you	15	Human 2	1, 3, 5, 9, 11, 13, 15
5	1	i	11	Human 2	3, 5, 7, 9, 13
4	1	but	7	Human 2	5, 7, 9, 11
4	1	have	9	Human 2	5, 7, 9, 13
4	1	i'm	7	Human 2	3, 5, 7, 9
4	1	just	11	Human 2	5, 7, 9, 15
3	1	doing	13	Human 2	1, 3, 13
2	1	a	5	Human 2	11, 15
2	1	and	5	Human 2	11, 15
2	1	are	11	Human 2	1, 11
2	1	can	3	Human 2	3, 5
2	1	cold	3	Human 2	9, 11
2	1	enjoy	3	Human 2	9, 11
2	1	great	3	Human 2	11, 13
2	1	hot	7	Human 2	7, 13
2	1	skiing	5	Human 2	11, 15
2	1	some	3	Human 2	13, 15

