Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	5	i'm going to the bahamas	7	4	1	Human 1	4, 7
3	1	4	going to the bahamas	9	6	1	Human 1	4, 7, 9
3	1	4	i'm going to the	11	8	1	Human 1	4, 7, 11
2	2	3	never seen this	9	2	1	Human 1	8, 9
4	1	2	i'm going	13	10	1	Human 1	4, 7, 11, 13
4	1	2	the bahamas	5	6	1	Human 1	4, 5, 7, 9
3	3	2	are you	7	5	1	Human 1	6, 7, 10
2	2	2	can't wait	13	10	1	Human 1	4, 13
2	2	2	i never	13	6	1	Human 1	8, 13
2	2	2	that does	11	2	1	Human 1	10, 11
8	4	1	the	11	12	1	Human 1	4, 5, 7, 9, 11, 13, 14, 15
7	2	1	going	5	12	2	Human 1	2, 4, 5, 7, 9, 11, 13
7	3	1	i'm	9	12	1	Human 1	4, 7, 9, 11, 12, 13, 15
7	5	1	you	6	12	1	Human 2	3, 6, 7, 9, 10, 11, 14
5	4	1	i	8	12	2	Human 2	3, 5, 8, 13, 14
4	1	1	are	13	8	1	Human 1	6, 7, 10, 13
4	2	1	this	11	6	1	Human 1	8, 9, 11, 13
4	1	1	to	11	8	1	Human 1	4, 7, 9, 11
3	3	1	holidays	11	4	1	Human 1	10, 11, 13
3	3	1	nice	11	3	1	Human 1	10, 11, 12
3	1	1	that	10	5	1	Human 2	7, 10, 11
3	3	1	what	11	4	1	Human 1	10, 11, 13
2	2	1	can	14	8	1	Human 2	7, 14
2	2	1	enjoy	15	2	1	Human 1	14, 15
2	2	1	family	15	2	1	Human 1	14, 15
2	2	1	gonna	13	2	1	Human 1	12, 13
2	2	1	now	7	2	1	Human 1	6, 7
2	2	1	on	14	10	1	Human 2	5, 14
2	2	1	snorkeling	13	2	1	Human 1	12, 13
2	2	1	with	15	2	1	Human 1	14, 15

