Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	5	trying to figure that out	7	2	1	Human 1	6, 7
2	2	4	that should be fine	11	2	1	Human 1	10, 11
2	2	3	sounds good .	11	4	1	Human 1	8, 11
4	4	2	the shop	5	8	1	Human 1	4, 5, 7, 11
3	3	2	broke down	5	4	1	Human 1	4, 5, 7
3	3	2	i am	4	5	1	Human 2	3, 4, 7
3	3	2	to work	9	6	2	Human 1	4, 8, 9
2	2	2	i think	11	2	1	Human 1	10, 11
2	2	2	morning and	5	2	1	Human 1	4, 5
2	2	2	the mechanic	7	2	1	Human 1	6, 7
9	5	1	the	5	10	1	Human 1	4, 5, 6, 7, 8, 9, 10, 11, 13
8	3	1	i	6	11	1	Human 2	3, 4, 6, 7, 10, 11, 12, 13
6	4	1	good	8	11	2	Human 2	3, 5, 8, 9, 11, 13
6	3	1	to	7	9	2	Human 1	4, 6, 7, 8, 9, 12
5	3	1	and	7	8	1	Human 1	4, 5, 7, 9, 11
5	2	1	that	9	6	1	Human 1	6, 7, 9, 10, 11
5	5	1	you	8	9	1	Human 2	3, 8, 9, 10, 11
4	2	1	be	11	6	3	Human 1	6, 8, 10, 11
4	4	1	day	3	8	1	Human 1	2, 3, 5, 9
4	4	1	going	3	6	1	Human 1	2, 3, 5, 7
4	4	1	on	4	7	1	Human 2	3, 4, 7, 9
4	4	1	this	5	10	1	Human 1	4, 5, 11, 13
4	1	1	work	11	8	2	Human 1	4, 8, 9, 11
4	4	1	your	3	11	1	Human 1	2, 3, 9, 12
3	3	1	don't	9	6	1	Human 1	8, 9, 13
3	3	1	is	11	7	1	Human 1	6, 11, 12
3	3	1	now	7	4	1	Human 1	6, 7, 9
3	1	1	should	13	4	1	Human 1	10, 11, 13
3	1	1	sounds	9	4	1	Human 1	8, 9, 11
3	1	1	think	13	4	1	Human 1	10, 11, 13
3	3	1	today	9	4	1	Human 1	8, 9, 11
2	2	1	btw	11	2	1	Human 1	10, 11
2	2	1	but	13	2	1	Human 1	12, 13
2	1	1	figure	7	2	1	Human 1	6, 7
2	2	1	game	13	4	1	Human 1	10, 13
2	2	1	getting	7	4	1	Human 1	4, 7
2	2	1	how's	5	4	1	Human 1	2, 5
2	2	1	moped	9	6	1	Human 1	4, 9
2	1	1	out	7	2	1	Human 1	6, 7
2	2	1	their	13	2	1	Human 1	12, 13
2	2	1	they	13	6	1	Human 1	8, 13
2	2	1	time	9	2	1	Human 1	8, 9

