Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	yeah , some are	5	Human 2	7, 11
3	3	yeah , some	5	Human 2	7, 9, 11
2	3	! yeah ,	7	Human 2	9, 15
2	2	good !	9	Human 2	7, 15
2	2	i'm always	3	Human 2	13, 15
2	2	water trends	3	Human 2	7, 9
2	2	watermelon water	7	Human 2	5, 11
5	1	water	9	Human 2	3, 5, 7, 9, 11
4	1	are	11	Human 2	1, 7, 9, 11
4	1	for	13	Human 2	3, 5, 13, 15
4	1	good	13	Human 2	3, 7, 13, 15
4	1	some	9	Human 2	7, 9, 11, 15
3	1	can	7	Human 2	3, 5, 9
3	1	icecream	7	Human 2	9, 13, 15
3	1	pretty	5	Human 2	7, 9, 11
3	1	you	7	Human 2	1, 3, 7
2	1	and	3	Human 2	3, 5
2	1	help	3	Human 2	3, 5
2	1	new	7	Human 2	7, 13
2	1	that	11	Human 2	3, 13

