Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
3	3	3	i live in	7	4	1	Human 1	6, 7, 9
2	2	2	. i	18	2	1	Human 2	17, 18
2	2	2	in japan	9	2	1	Human 1	8, 9
2	2	2	like it	17	2	1	Human 1	16, 17
2	2	2	mountain view	7	2	1	Human 1	6, 7
7	3	1	i	6	14	1	Human 2	5, 6, 7, 9, 10, 17, 18
7	7	1	you	4	15	1	Human 2	3, 4, 5, 12, 14, 16, 17
6	2	1	in	13	13	1	Human 1	6, 7, 8, 9, 13, 18
5	5	1	the	12	11	1	Human 2	7, 12, 13, 15, 17
4	4	1	and	10	11	1	Human 2	7, 10, 11, 17
4	4	1	have	15	6	2	Human 1	12, 14, 15, 17
4	4	1	is	11	10	2	Human 1	6, 10, 11, 15
4	2	1	it	16	7	2	Human 2	11, 15, 16, 17
4	2	1	japan	9	10	2	Human 1	6, 8, 9, 15
4	4	1	where	5	11	1	Human 1	4, 5, 6, 14
3	3	1	been	15	4	2	Human 1	12, 14, 15
3	2	1	like	16	5	1	Human 2	13, 16, 17
3	3	1	that	15	6	1	Human 1	12, 15, 17
2	2	1	a	10	6	1	Human 2	5, 10
2	2	1	at	5	4	1	Human 1	2, 5
2	2	1	awesome	15	2	1	Human 1	14, 15
2	2	1	hi	1	2	1	Human 1	0, 1
2	2	1	ramen	11	2	1	Human 1	10, 11
2	2	1	to	17	6	1	Human 1	12, 17
2	2	1	work	5	2	1	Human 1	4, 5

