Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	i'm phi ,	3	Human 2	5, 7
2	2	i don't	3	Human 2	3, 5
2	2	it's all	3	Human 2	11, 13
2	2	teas you	3	Human 2	13, 15
2	2	the balance	7	Human 2	9, 15
2	2	to explore	3	Human 2	11, 13
2	2	you like	5	Human 2	9, 13
2	2	you love	5	Human 2	11, 15
6	1	you	15	Human 2	1, 5, 9, 11, 13, 15
4	1	i	9	Human 2	3, 5, 9, 11
4	1	like	7	Human 2	9, 11, 13, 15
4	1	tea	7	Human 2	9, 11, 13, 15
4	1	the	7	Human 2	9, 11, 13, 15
3	1	all	5	Human 2	11, 13, 15
3	1	balance	7	Human 2	9, 13, 15
3	1	but	7	Human 2	3, 7, 9
3	1	from	7	Human 2	7, 9, 13
3	1	great	7	Human 2	7, 9, 13
3	1	i'm	5	Human 2	3, 5, 7
3	1	it's	5	Human 2	9, 11, 13
3	1	of	9	Human 2	7, 11, 15
3	1	that	5	Human 2	11, 13, 15
3	1	would	5	Human 2	11, 13, 15
2	1	about	5	Human 2	11, 15
2	1	an	13	Human 2	3, 15
2	1	and	3	Human 2	5, 7
2	1	as	3	Human 2	3, 5
2	1	doing	3	Human 2	1, 3
2	1	drinking	7	Human 2	9, 15
2	1	for	3	Human 2	11, 13
2	1	make	7	Human 2	9, 15
2	1	microsoft	3	Human 2	5, 7
2	1	pottery	3	Human 2	7, 9
2	1	sounds	9	Human 2	7, 15
2	1	your	7	Human 2	7, 13

